software_name,github_slug,ror_id,org_name,extraction_methods
Limitation-Recognizer,kilicogluh/limitation-recognizer,https://ror.org/047426m28,University of Illinois at Urbana-Champaign,human_curated
UEA sRNA Workbench,sRNAworkbenchuea/UEA_sRNA_Workbench,https://ror.org/026k5mg93,University of East Anglia,by_name
ResearchMaps,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
Fitness Browser,"",https://ror.org/01an7q238,University of California,by_name
X2K Web,MaayanLab/x2k_web,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
ITK-SNAP,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
Hierarchical Unsupervised Generative Embedding toolbox,translationalneuromodeling/tapas/tree/master/huge,https://ror.org/02crff812,University of Zurich,by_name
ZebEyeTrack,"",https://ror.org/03a1kwz48,University of Tubingen,by_name
ReBATE,EpistasisLab/ReBATE,https://ror.org/00b30xv10,University of Pennsylvania,human_curated
Fly EM,"",https://ror.org/013sk6x84,Janelia Research,by_name
Drug Gene Budger,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
FastQ Screen,"",https://ror.org/01d5qpn59,Babraham Institute,human_curated
Combined Annotation Dependent Depletion,"",https://ror.org/00cvxb145,University of Washington,human_curated
SeQuiLa,ZSI-Bio/bdg-sequila,https://ror.org/00y0xnp53,Warsaw University of Technology,by_name
Database of Immune Cell Epigenomes,"",https://ror.org/05vkpd318,La Jolla Institute for Immunology,by_name
NanoPipe,IOB-Muenster/nanopipe2,https://ror.org/00pd74e08,University of Muenster,by_name
seqNMF,FeeLab/seqNMF,https://ror.org/042nb2s44,Massachusetts Institute of Technology,human_curated
VasoTracker,VasoTracker/VasoTracker,https://ror.org/00n3w3b69,University of Strathclyde,human_curated
DoubletFinder,chris-mcginnis-ucsf/DoubletFinder,https://ror.org/043mz5j54,University of California at San Francisco,by_name
BEAST2,"",https://ror.org/03b94tp07,University of Auckland,by_name
LIGER,MacoskoLab/liger,https://ror.org/05a0ya142,Broad Institute,human_curated
GraphClust2,BackofenLab/GraphClust-2,https://ror.org/0245cg223,University of Freiburg,by_name
ShinyGO,"",https://ror.org/015jmes13,South Dakota State University,by_name
single cell RNA-seq Data Visualization and Analysis,liziyie/scDVA,https://ror.org/02v51f717,Peking University,human_curated
CytoMAP,"",https://ror.org/01yc7t268,Washington University School of Medicine in St. Louis,by_name
CiteFuse,"",https://ror.org/0384j8v12,University of Sydney,human_curated
MutaRNA,"",https://ror.org/0245cg223,University of Freiburg,by_name
DeepNeuro,QTIM-Lab/DeepNeuro,https://ror.org/03vek6s52,Harvard University,human_curated
Planet Microbe,hurwitzlab/planet-microbe-app,https://ror.org/03m2x1q45,University of Arizona,human_curated
Kinase Enrichment Analysis 3,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
UCSC Cell Browser,"",https://ror.org/03s65by71,University of California at Santa Cruz,human_curated
AutoDock Vina,"",https://ror.org/02dxx6824,Scripps Research Institute,human_curated
Shiny,"",https://sources.debian.org/src/rstudio/,RStudio,human_curated
European Genome phenome Archive,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
4D Atlases Construction,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill School of Medicine,by_name
BIDScoin,Donders-Institute/bidscoin,https://ror.org/00jc20583,University of Colorado,human_curated
SHARCQ,wildrootlab/SHARCQ,https://ror.org/02ttsq026,University of Colorado Boulder,human_curated
Minian,denisecailab/minian,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
VOSviewer,"",https://ror.org/027bh9e22,Leiden University,human_curated
Freibox,Optophys-Lab/FreiBox,https://ror.org/0245cg223,University of Freiburg,by_name
TargetRanger,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
GeneRanger,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
Database of Secondary Structure Assignments,"",https://ror.org/016xsfp80,Radboud University,human_curated
Gene Index Project,"",https://ror.org/02jzgtq86,Dana-Farber Cancer Institute,human_curated
Low Resolution Electromagnetic Tomography,"",https://ror.org/02crff812,University of Zurich,by_name
MAXCHELATOR,"",https://ror.org/00f54p054,Stanford University,human_curated
Visual Molecular Dynamics,"",https://ror.org/047426m28,University of Illinois at Urbana-Champaign,human_curated
PAML,"",https://ror.org/01an7q238,University of California,by_name
MCML and CONV,"",https://ror.org/009avj582,Oregon Health and Science University,human_curated
Crystallography and NMR System (CNS),"",https://ror.org/03v76x132,Yale University,by_name
Corner Cube Environment,"",https://ror.org/017zqws13,University of Minnesota Twin Cities,by_name
CCSeg - Corpus Callosum Segmentation,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
EM-DECODER,"",https://ror.org/03vek6s52,Harvard University,human_curated
RCSB PDB Software Tools,"","http://www.rcsb.org, http://www.pdb.org",Research Collaboratory for Structural Bioinformatics Protein Data Bank (RCSB PDB),human_curated
SnowsShoes-FTD,"",https://ror.org/03jp40720,Mayo Clinic,human_curated
VectorValuedHistogramNormalizer,"",https://ror.org/00f7hpc57,University of Erlangen-Nuremberg,by_name
Spotfinder,"",https://ror.org/02jzgtq86,Dana-Farber Cancer Institute,human_curated
AutoPrime,"",https://ror.org/04cdgtt98,German Cancer Research Center,human_curated
DOCK,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
GenNav,"",https://ror.org/0259fwx54,National Library of Medicine,by_name
cov-est,atlab/cov-est,https://github.com/atlab,BCM Department of Neuroscience Andreas Tolias Lab,human_curated
Wavelet Analysis of Image Registration,"",https://ror.org/03taz7m60,University of Southern California,human_curated
UNAVCO Geodetic Web Services,"",https://ror.org/02n9tn974,UNAVCO,human_curated
dinifti,"",https://ror.org/0190ak572,New York University,human_curated
LiGraph,"",https://ror.org/04cdgtt98,German Cancer Research Center,human_curated
uManager,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
ShapeWorks,"",https://ror.org/03r0ha626,University of Utah,human_curated
EthoVision XT,"",https://ror.org/00tzgse53,Noldus,human_curated
OntoMorph Tab,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
SpeedSeq,cc2qe/speedseq,https://ror.org/0153tk833,University of Virginia,human_curated
RefFinder,"",https://ror.org/01vx35703,East Carolina University,by_name
Digital Asset Management System,ucsdlib/dams,https://ror.org/0168r3w48,University of California at San Diego,by_name
SNPiR,"",https://ror.org/00f54p054,Stanford University,human_curated
rSeq,"",https://ror.org/00jmfr291,University of Michigan,by_name
NGSmethPipe,"",https://ror.org/04njjy449,University of Granada,by_name
NVM,"",http://www.nitrc.org/projects/brain_labeling,Neuromorphometrics,human_curated
HIV Databases,"",https://ror.org/01e41cf67,Los Alamos National Laboratory,by_name
IRIS DMC Web Services,"","https://ror.org/05xkn9s74, https://doi.org/10.17616/R3X607, https://doi.org/10.17616/r3X607, https://doi.org/10.7914/, https://doi.org/10.17611/, https://dx.doi.org/10.7914/, https://dx.doi.org/10.17611, https://fairsharing.org/10.25504/FAIRsharing.x9rqf7",Incorporated Research Institutions for Seismology,human_curated
PyNIfTI,"",https://ror.org/00ggpsq73,Otto-von-Guericke University Magdeburg,by_name
DCSearch,"",https://ror.org/02t274463,University of California at Santa Barbara,human_curated
MRI Watcher,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
Genboree Discovery System,"",https://ror.org/005781934,Baylor University,human_curated
CryptoBase,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
Distributed Computing Engine,"",https://ror.org/02k3smh20,University of Kentucky,human_curated
BRAINSCut,BRAINSia/BRAINSTools/tree/master/BRAINSCut,https://github.com/BRAINSia/BRAINSTools https://github.com/BRAINSia/BRAINSTools/wiki,BRAINSTools,human_curated
C-PAC,"",http://www.nitrc.org/projects/fcon_1000/,1000 Functional Connectomes Project,human_curated
DicomBrowser,"",https://ror.org/01yc7t268,Washington University in St. Louis,human_curated
imcalc: SPM batch image calculator,"",https://ror.org/01tgyzw49,National University of Singapore,by_name
Dartmouth Geospatial Shared Resource,"",https://ror.org/049s0rh22,Dartmouth College,by_name
ASC,"",https://ror.org/05gq02987,Brown University,human_curated
BRAINSCortex,BRAINSia/BRAINSTools,https://github.com/BRAINSia/BRAINSTools https://github.com/BRAINSia/BRAINSTools/wiki,BRAINSTools,human_curated
Diffusing Tensor Imaging in Java,"",https://ror.org/00py81415,Duke University,by_name
Reaper - Demultiplexing trimming and filtering sequencing data,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
Intramodal Registration Software,"",https://ror.org/02s376052,Ecole Polytechnique Federale de Lausanne,by_name
SomaticCall,"",https://ror.org/05a0ya142,Broad Institute,human_curated
mlgt,"",https://ror.org/027m9bs27,University of Manchester,human_curated
Golden Helix GenomeBrowse,"",https://ror.org/03v7zx932,Golden Helix Incorporated,by_name
Tally,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
GemTools,"",https://ror.org/01an3r305,University of Pittsburgh,human_curated
Sherman,"",https://ror.org/01d5qpn59,Babraham Institute,human_curated
UNAFold,"",https://ror.org/012zs8222,University at Albany,by_name
NiLearn,"",http://www.nitrc.org/projects/nipy-community http://www.nitrc.org/projects/nipype,Neuroimaging in Python,human_curated
Fascinator,"",https://ror.org/04sjbnx57,University of Southern Queensland,human_curated
Integrated Content Environment,"",https://ror.org/04sjbnx57,University of Southern Queensland,human_curated
MRI Studio,"",https://ror.org/00za53h95,Johns Hopkins University,by_name
THOR Center for Neuroinformatics,"",https://ror.org/04qtj9h94,Technical University of Denmark,by_name
medInria,"",https://ror.org/02kvxyf05,National Institute for Research in Computer Science and Control,human_curated
PDB2MultiGif,"",https://ror.org/033eqas34,University of Giessen,by_name
Chemistry Add-in for Word,"",https://ror.org/013meh722,University of Cambridge,human_curated
vIST/e,"",https://ror.org/02c2kyt77,Eindhoven University of Technology,by_name
NIF Web Services,"","https://www.force11.org/node/4695, https://bio.tools/neuroscinfframework, https://bio.tools/neuroscinfframework",Neuroscience Information Framework,human_curated
Camino,"",https://ror.org/02jx3x895,University College London,human_curated
DTI and Fibertools Software Package,"",https://ror.org/0245cg223,University of Freiburg,by_name
ExploreDTI,"",https://ror.org/04pp8hn57,Utrecht University,by_name
TORTOISE,"",https://ror.org/04byxyr05,National Institute of Child Health and Human Development,human_curated
Characterizing unidirectional couplings between point processes and flows,"",https://ror.org/04n0g0b29,Pompeu Fabra University,human_curated
Detecting event-related time-dependent directional couplings,"",https://ror.org/04n0g0b29,Pompeu Fabra University,human_curated
Proteome 2D-PAGE Database,"",https://ror.org/0046gcs23,Max Planck Institute for Infection Biology,by_name
IDRISI,"",https://ror.org/04123ky43,Clark University,human_curated
rlsim,sbotond/rlsim,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
vuTools,"",https://ror.org/02vm5rt34,Vanderbilt University,human_curated
"Harvard Medical School, Department of Systems Biology: The Megason Lab - MegaCapture Software","",https://ror.org/03vek6s52,Harvard University,human_curated
pairedBayes,"",https://ror.org/01hpqfm28,Yale School of Medicine,by_name
RNASeqBias,"",https://ror.org/01hpqfm28,Yale School of Medicine,by_name
Hanchuan Peng Shared Software,"",https://ror.org/013sk6x84,Janelia Research,by_name
EarLab,"",https://ror.org/05qwgg493,Boston University,human_curated
Atlas3D,"",https://ror.org/01xtthb56,University of Oslo,human_curated
Sparse Learning with Efficient Projections,"",https://ror.org/03efmqc40,Arizona State University,by_name
Degust,"",https://ror.org/02bfwt286,Monash University,by_name
SeqMonk,"",https://ror.org/01d5qpn59,Babraham Institute,human_curated
Patchers Power Tools,"",https://ror.org/03e76ya46,Max Planck Institute for Biophysical Chemistry,human_curated
www.brainmapping.org,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
XPP-Aut: X-Windows Phase Plane plus Auto,"",https://ror.org/01an3r305,University of Pittsburgh,human_curated
NeuronJ: An ImageJ Plugin for Neurite Tracing and Quantification,"",https://ror.org/01cwqze88,National Institutes of Health,human_curated
NeuroMorph,"",https://ror.org/02s376052,Ecole Polytechnique Federale de Lausanne,by_name
SurfRelax,"",https://ror.org/04cw6st05,University of London,by_name
neuRosim,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
OpenTopography,"",https://ror.org/04mg3nk07,San Diego Supercomputer Center,human_curated
NIfTImatlab,"",https://ror.org/0190ak572,New York University,human_curated
CIGAL,"",https://ror.org/00py81415,Duke University,by_name
Computational Morphometry Toolkit,"",http://www.nitrc.org/projects/neurodebian,neurodebian,human_curated
Digress.it,"",https://ror.org/03yeq9x20,University of Lincoln,human_curated
Medical Image Visualization and Analysis,"",https://ror.org/05ejpqr48,Worcester Polytechnic Institute,human_curated
Microstructural correlation toolbox,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
Variant Reporter Software,"",https://ror.org/01h8tw896,Life Technologies,by_name
INCF Software Center,"",https://ror.org/02y5xjh56,International Neuroinformatics Coordinating Facility,human_curated
GENESIS Neural Database and Modelers Workspace,"",https://ror.org/01kd65564,University of Texas at San Antonio,human_curated
GLIRT,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill School of Medicine,by_name
MINC,"","https://www.mcgill.ca/bic/resources/brain-atlases/ovine-brain-atlas, https://www.mcgill.ca/bic/resources/brain-atlases/human, https://www.mcgill.ca/bic/resources/brain-atlases/non-human-primate",McConnell Brain Imaging Center,human_curated
Inter-Group Registration Toolbox,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill School of Medicine,by_name
MUMA,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
ABCDE Format,"",https://ror.org/04pp8hn57,Utrecht University,by_name
MNI N3,"","https://www.mcgill.ca/bic/resources/brain-atlases/ovine-brain-atlas, https://www.mcgill.ca/bic/resources/brain-atlases/human, https://www.mcgill.ca/bic/resources/brain-atlases/non-human-primate",McConnell Brain Imaging Center,human_curated
NIPY,"",http://www.nitrc.org/projects/nipy-community http://www.nitrc.org/projects/nipype,Neuroimaging in Python,human_curated
NIRAL Utilities,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
NiBabel,"",http://www.nitrc.org/projects/nipy-community http://www.nitrc.org/projects/nipype,Neuroimaging in Python,human_curated
NiftyRec,"",https://ror.org/02jx3x895,University College London,human_curated
Nitime,"",http://www.nitrc.org/projects/nipy-community http://www.nitrc.org/projects/nipype,Neuroimaging in Python,human_curated
Non-Rigid Image Registration Evaluation Project,"",https://ror.org/036jqmy94,University of Iowa,human_curated
Rodent Brain Extraction Tool,"",https://ror.org/0220mzb33,King's College London,human_curated
SCIRun,"",https://ror.org/03r0ha626,University of Utah,human_curated
SPHARM-MAT,"",https://ror.org/01kg8sb98,Indiana University School of Medicine,by_name
Sleuth,"",http://www.nitrc.org/projects/brainmap,brainmap.org,human_curated
shapeAnalysisMANCOVA - SPHARM tools,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
3D Interactive Chemical Shift Imaging,"",https://ror.org/00hj8s172,Columbia University,human_curated
Subject Library,"",https://ror.org/05rrcem69,University of California at Davis,by_name
Template Image Processing Library,"",https://ror.org/05x2bcf33,Carnegie Mellon University,by_name
TetraMetrix,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
TractoR: Tractography with R,"",https://ror.org/02jx3x895,University College London,human_curated
WFU Pipeline,"",https://ror.org/05g5fwv52,Wake Forest School of Medicine,by_name
vis: SPM Visualized Statistics toolbox,"",https://ror.org/01tgyzw49,National University of Singapore,by_name
Commons In A Box,"",https://ror.org/00453a208,City University of New York,human_curated
DMPTool,"","https://ror.org/03yrm5c26, https://api.datacite.org/dois?prefix=10.24343",California Digital Library,human_curated
RVD,"",https://ror.org/00f54p054,Stanford University,human_curated
RDFaCE,"",https://ror.org/03s7gtk40,University of Leipzig,by_name
FEATURE,"","https://doi.org/10.17616/R3QJ4B, https://doi.org/10.17616/r3qj4b, https://doi.org/10.18735/, https://dx.doi.org/10.18735/",Simtk.org,human_curated
OpenSim,"",https://ror.org/00f54p054,Stanford University,human_curated
Synchronized Histological Image Viewing Architecture,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
CTF,"",https://ror.org/0220qvk04,Shanghai Jiao Tong University,human_curated
LONI ShapeViewer,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
LONI ShapeTools,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
ToRNADo,"",https://ror.org/00f54p054,Stanford University,human_curated
Synapse Web Reconstruct,"",https://ror.org/00hj54h04,University of Texas at Austin,by_name
Rodent Brain WorkBench,"",https://ror.org/01xtthb56,University of Oslo,human_curated
Genes to Cognition Online,"",https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
Computational Neurobiology Laboratory at the Salk Institute,"",https://ror.org/03xez1567,Salk Institute for Biological Studies,human_curated
Blind Source Separation and Independent Component Analysis,"",https://ror.org/01naq7912,Telecom ParisTech,by_name
Marginalia Web Annotation,"",https://ror.org/0213rcc28,Simon Fraser University,human_curated
Toolbox at the European Bioinformatics Institute,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
CBS Prediction Servers,"",https://ror.org/04qtj9h94,Technical University of Denmark,by_name
COnsensus-DEgenerate Hybride Oligonucleotide Primers,"",https://ror.org/00cvxb145,University of Washington,human_curated
LEAD-DBS,"",https://ror.org/001w7jn25,Charite - Universitatsmedizin Berlin,by_name
Neural Open Simulation,"",https://ror.org/01nrxwf90,University of Edinburgh,by_name
CVXOPT - Python Software for Convex Optimization,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
pLabel,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
Advanced Neuroscience Imaging Research Laboratory Software Packages,"",https://ror.org/05g5fwv52,Wake Forest School of Medicine,by_name
pBuild,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
Neal's DNA Mutation Site,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
Amplify,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
centerline,"",https://ror.org/048sx0r50,University of Houston,human_curated
ChIPMonk,"",https://ror.org/01d5qpn59,Babraham Institute,human_curated
UCSF Spot,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
Isopat,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
enviPat,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
enviPick,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
PDP++ Software Home Page,"",https://ror.org/05x2bcf33,Carnegie Mellon University,by_name
In-Silico PCR,"",https://ror.org/03s65by71,University of California at Santa Cruz,human_curated
Effect Size Calculator,"",https://ror.org/054spjc55,University of Colorado,human_curated
chronopolis,"",https://ror.org/04mg3nk07,San Diego Supercomputer Center,human_curated
Solas,"",https://ror.org/03ate3e03,Max Planck Institute for Molecular Genetics,by_name
Cortical connectivity data sets,"",https://ror.org/02k40bc56,Indiana University,human_curated
TheDataWeb and DataFerrett,"",https://ror.org/01qn7cs15,U.S. Census Bureau,human_curated
ResearchCompendia,"",https://ror.org/00hj8s172,Columbia University,human_curated
WorkingWiki,"",https://ror.org/02fa3aq29,McMaster University,human_curated
signalml.org,"",https://ror.org/039bjqg32,University of Warsaw,human_curated
Ontology Development and Information Extraction,"",https://ror.org/00f54p054,Stanford University,human_curated
GeneChip Operating Software,"",https://ror.org/02dxx6824,Scripps Research Institute,human_curated
Honig Lab,"",https://ror.org/00hj8s172,Columbia University,human_curated
GCG/SeqWeb,"",https://ror.org/01wspgy28,University of Hawaii at Manoa,human_curated
Solstice,"",https://ror.org/00cvxb145,University of Washington,human_curated
Software Distribution Sets,"",https://ror.org/017zqws13,University of Minnesota Twin Cities,by_name
Savant,"",https://ror.org/03dbr7087,University of Toronto,human_curated
Fusion ICA Toolbox,"",https://ror.org/05fs6jp91,University of New Mexico,human_curated
MINC Brain Imaging Toolbox,"",https://ror.org/01pxwe438,McGill University,human_curated
Donders Machine Learning Toolbox,distrep/DMLT,https://ror.org/016xsfp80,Radboud University,human_curated
Nornir,"",https://ror.org/03r0ha626,University of Utah,human_curated
Datavyu,"",https://ror.org/0190ak572,New York University,human_curated
DTU Center for Biological Sequence Analysis,"",https://ror.org/04qtj9h94,Technical University of Denmark,by_name
BCM Department of Neuroscience Andreas Tolias Lab,"",https://ror.org/005781934,Baylor University,human_curated
hdf5matlab,atlab/hdf5matlab,https://github.com/atlab,BCM Department of Neuroscience Andreas Tolias Lab,human_curated
TwoPhoton,atlab/TwoPhoton,https://github.com/atlab,BCM Department of Neuroscience Andreas Tolias Lab,human_curated
IBMA toolbox,NeuroimagingMetaAnalysis/ibma,https://ror.org/01a77tt86,University of Warwick,human_curated
MDL-IDE,"",https://ror.org/03w8r3912,DDMoRe,by_name
GOlr,"","http://bioportal.bioontology.org/ontologies/GO, https://bio.tools/go",Gene Ontology,human_curated
DataONE,"",https://ror.org/05fs6jp91,University of New Mexico,human_curated
Spike Sorting Evaluation Project,"","www.g-node.org, https://web.gin.g-node.org/",German Neuroinformatics Node (G-Node),human_curated
NeuroWiki,"",https://ror.org/051fd9666,Case Western Reserve University,human_curated
RatMine,"",https://ror.org/00qqv6244,Medical College of Wisconsin,by_name
svmvia,"",https://ror.org/00cvxb145,University of Washington,human_curated
Yogo Data Management System,"",https://ror.org/02w0trx84,Montana State University,human_curated
TAGS,"",https://ror.org/03cve4549,Tsinghua University,by_name
Babel,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
HHS.gov/Open: Tools,"","https://explore.data.gov/, http://catalog.data.gov/dataset",Data.gov,human_curated
Health.Data.gov,"","https://explore.data.gov/, http://catalog.data.gov/dataset",Data.gov,human_curated
ORION Software,"",https://ror.org/048sx0r50,University of Houston,human_curated
HelioScan,"",https://ror.org/05a28rw58,ETH Zurich,by_name
Arnaud Delormes Programs Overview,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
WSDbfetch (SOAP),"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
CompostBin,"",https://ror.org/05rrcem69,University of California at Davis,by_name
UnifiedGenotyper,"",https://ror.org/05a0ya142,Broad Institute,human_curated
MARTA,"",https://ror.org/024mw5h28,University of Chicago,human_curated
Key Driver Analysis,"",https://ror.org/049ncjx51,Sage Bionetworks,human_curated
LONI Inspector,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
Cover Pages,"",http://www.nitrc.org/projects/oasis,Open Access Series of Imaging Studies,human_curated
XP-CLR,"",https://ror.org/03wevmz92,Harvard Medical School,human_curated
D2R Server - Publishing Relational Databases on the Semantic Web,"",https://ror.org/046ak2485,Free University of Berlin,human_curated
TemplateFilter,"",https://ror.org/03qxff017,Hebrew University of Jerusalem,by_name
M-pick,"",https://ror.org/02y3ad647,University of Florida,human_curated
Ontodog: A Web-based Ontology View Generator,"",https://ror.org/00jmfr291,University of Michigan Medical School,by_name
MIP Scaffolder,"",https://ror.org/040af2s02,University of Helsinki,by_name
SomaticIndelDetector,"",https://ror.org/05a0ya142,Broad Institute,human_curated
VAGrENT,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
NGS-SNP,"",https://ror.org/0160cpw27,University of Alberta,by_name
VirusSeq,"",https://ror.org/04twxam07,University of Texas MD Anderson Cancer Center,human_curated
PredictHaplo,"",https://ror.org/02s6k3f65,University of Basel,by_name
IsoformEx,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
VIVO,"",https://ror.org/02y3ad647,University of Florida,human_curated
CTSA ShareCenter,"",https://ror.org/009avj582,Oregon Health and Science University,human_curated
AGE,"",https://ror.org/03v76x132,Yale University,by_name
Breakpointer,ruping/Breakpointer,https://ror.org/03ate3e03,Max Planck Institute for Molecular Genetics,by_name
Indelocator,"",https://ror.org/05a0ya142,Broad Institute,human_curated
SpliceSeq,"",https://ror.org/04twxam07,University of Texas MD Anderson Cancer Center,human_curated
Mapping Data to the Talairach Atlas,"",http://www.nitrc.org/projects/afni,Analysis of Functional NeuroImages,human_curated
Synergizer,"",https://ror.org/03dbr7087,University of Toronto,human_curated
MAKER Web Annotation Service,"",https://ror.org/03r0ha626,University of Utah,human_curated
becas,"",https://ror.org/00nt41z93,University of Aveiro,human_curated
FaBox,"",https://ror.org/01aj84f44,Aarhus University,by_name
NEURON,"",https://ror.org/03v76x132,Yale University,by_name
QC-Chain,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
CpG MPs,"",https://ror.org/05jscf583,Harbin Medical University,by_name
MethylExtract,"",https://ror.org/04njjy449,University of Granada,by_name
MLML,"",https://ror.org/03taz7m60,University of Southern California,human_curated
GNUMAP,"",https://ror.org/047rhhm47,Brigham Young University,by_name
NextGenMap,"",https://ror.org/03prydq77,University of Vienna,by_name
WHAM,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
SMALT,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
Scalable Nucleotide Alignment Program,"",https://ror.org/01an7q238,University of California,by_name
IdCheck,"",https://ror.org/0300yd604,Harvard T.H. Chan School of Public Health,by_name
CBRAIN,"",https://ror.org/01pxwe438,McGill University,human_curated
FreClu,"",https://ror.org/057zh3y96,University of Tokyo,by_name
FASTX-Toolkit,agordon/fastx_toolkit,https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
Chronux,"",https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
HiCUP,"",https://ror.org/01d5qpn59,Babraham Institute,human_curated
Chromaseq,"",https://ror.org/00ysfqy60,Oregon State University,human_curated
3D Slicer,"",https://ror.org/03vek6s52,Harvard University,human_curated
SPOT,"",https://ror.org/01sf06y89,Macquarie University,by_name
LookSeq,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
Internet Analysis Tools Registry,"",https://ror.org/03wevmz92,Harvard Medical School,human_curated
WISECONDOR,"",https://ror.org/01r0k6965,Netherlands Bioinformatics Centre,human_curated
Gene Ontology Browsing Utility (GOBU),"",https://ror.org/05bxb3784,Academia Sinica,by_name
BIIT - Bioinformatics Algorithmics and Data Mining Group,"",https://ror.org/03z77qz90,University of Tartu,by_name
Virtual Biology Lab,"",https://ror.org/05nkcfv27,University of Nice Sophia Antipolis,by_name
Clemson Computational Biophysics and Bioinformatics,"",https://ror.org/037s24f05,Clemson University,human_curated
GOArray,"",https://ror.org/01hpqfm28,Yale School of Medicine,by_name
Generic GO Term Mapper,"",https://ror.org/00hx57361,Princeton University,by_name
OLego,"",https://ror.org/00hj8s172,Columbia University,human_curated
Whatizit,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
SPLINTER,"",https://ror.org/01yc7t268,Washington University in St. Louis,human_curated
brain-development.org,"",https://ror.org/041kmwe10,Imperial College London,by_name
PASSion,"",https://ror.org/01r0k6965,Netherlands Bioinformatics Centre,human_curated
Analysis of Functional NeuroImages,"",https://ror.org/04t0s7x83,National Institute of Mental Health,by_name
MRB - Mouse Resource Browser,"",https://ror.org/013x0ky90,BSRC Al. Fleming,by_name
MouseTracker,"",https://ror.org/049s0rh22,Dartmouth College,by_name
Allen Brain Atlas API,"",https://ror.org/00dcv1019,Allen Institute for Brain Science,by_name
Analyze Software System,"",https://ror.org/02qp3tb03,Mayo Clinic Minnesota,human_curated
ARCTIC,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
ArtRepair for robust fMRI,"",https://ror.org/03mtd9a03,Stanford University School of Medicine,human_curated
Automatic Registration Toolbox,"",https://ror.org/01s434164,Nathan S. Kline Institute for Psychiatric Research,human_curated
Artifact Detection Tools,"",https://ror.org/042nb2s44,Massachusetts Institute of Technology,human_curated
ASL data processing tool box,"",https://ror.org/041phzg73,University of Pennsylvania Perelman School of Medicine,human_curated
