software_name,github_slug,ror_id,org_name,extraction_methods
FBIRN Image Processing Scripts,,https://ror.org/03rd74t51,Function BIRN,by_name
GAMBIT,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
Groupwise Image Registration Toolbox,,https://ror.org/034t30j35,Chinese Academy of Sciences; Beijing; China,human_curated
JHU Proj. in Applied Medical Imaging,,https://ror.org/00za53h95,Johns Hopkins University; Maryland; USA,by_name
MASI Label Fusion,,https://ror.org/02vm5rt34,Vanderbilt University; Tennessee; USA,human_curated
MASIMatlab,,https://ror.org/02vm5rt34,Vanderbilt University; Tennessee; USA,human_curated
Multi-fiber Reconstruction from DW-MRI,,https://ror.org/02y3ad647,University of Florida; Florida; USA,human_curated
Non-rigid groupwise registration method,,https://ror.org/042nb2s44,Massachusetts Institute of Technology; Massachusetts; USA,human_curated
BRAINSDemonWarp,BRAINSia/BRAINSTools/tree/master/BRAINSDemonWarp,https://ror.org/036jqmy94,University of Iowa; Iowa; USA,human_curated
Age Related Atrophy Dataset,,https://ror.org/02smfhw86,Virginia Polytechnic Institute and State University; Virginia; USA,by_name
B0 and eddy current correction for DTI,,https://ror.org/02y3cnq68,Biomedical Informatics Research Network,by_name
BrainGraph Editor,,https://ror.org/0561waf62,Laboratory of Neuro Imaging,by_name
Brainwaver,,https://ror.org/013meh722,University of Cambridge; Cambridge; United Kingdom,human_curated
GIMIAS,,https://ror.org/04n0g0b29,Pompeu Fabra University; Barcelona; Spain,human_curated
INVIZIAN,,https://ror.org/0561waf62,Laboratory of Neuro Imaging,by_name
DICCCOL predictor,,https://ror.org/00te3t702,University of Georgia; Georgia; USA,human_curated
DRAMMS,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
DSI Studio,,https://ror.org/05x2bcf33,Carnegie Mellon University; Pennsylvania; USA,by_name
Level-set Segmentation for Slicer3,,https://ror.org/037m11k76,3D Slicer,by_name
DTI BrainImageScope,,https://ror.org/00hj8s172,Columbia University; New York; USA,human_curated
ImageVis3D,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
LONI Brain Parser,,https://ror.org/0561waf62,Laboratory of Neuro Imaging,by_name
ERPLAB,,https://ror.org/05rrcem69,University of California at Davis; California; USA,by_name
FIV,,https://ror.org/01yc7t268,Washington University School of Medicine in St. Louis; Missouri; USA,by_name
HERMES,,https://ror.org/03n6nwv02,Polytechnic University of Madrid; Madrid; Spain,by_name
HI-SPEED Software Packets,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
LDDMM,,https://ror.org/00za53h95,Johns Hopkins University; Maryland; USA,by_name
LONI De-identification Debablet,,https://ror.org/0561waf62,Laboratory of Neuro Imaging,by_name
Mango,,https://ror.org/02f6dcw23,University of Texas Health Science Center at San Antonio; Texas; USA,human_curated
Neurophysiological Biomarker Toolbox,,https://ror.org/03dpjfc73,VU University; Amsterdam; Netherlands,by_name
eConnectome,,https://ror.org/017zqws13,University of Minnesota Twin Cities; Minnesota; USA,by_name
fMRI Grocer,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
fanDTasia Java Applet: DT-MRI Processing,,https://ror.org/02y3ad647,University of Florida; Florida; USA,human_curated
map3d,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
NICE-SIGN,,https://ror.org/041phzg73,University of Pennsylvania Perelman School of Medicine; Pennsylvania; USA,human_curated
NIRS-SPM,,https://ror.org/05apxxy63,Korea Advanced Institute of Science and Technology; Daejeon; South Korea,human_curated
Pipeline Neuroimaging VirtualEnvironment,,https://ror.org/0561waf62,Laboratory of Neuro Imaging,by_name
SPM SS - fMRI functional localizers,,https://ror.org/042nb2s44,Massachusetts Institute of Technology; Massachusetts; USA,human_curated
Howard University Center for Computational Biology and Bioinformatics,,https://ror.org/05gt1vc06,Howard University; Washington D.C.,by_name
Joslin Diabets Center Proteomics Core,,https://ror.org/0280a3n32, Joslin Diabetes Center ,by_name
IsoEM,,https://ror.org/02der9h97,University of Connecticut; Connecticut; USA,by_name
Wistar Bioinformatics Core Facility,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
Computational Biology and Functional Genomics Laboratory at Harvard,,https://ror.org/03vek6s52,Harvard University; Cambridge; United States,human_curated
LIBSVM,,https://ror.org/05bqach95,National Taiwan University; Taipei; Taiwan,human_curated
UCL Bioinformatics Group,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
Bioinformatics Gent,,https://ror.org/00cv9y106,Ghent University; Ghent; Belgium,by_name
Laboratory of Phil Green at Univeristy of Washington,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
VassarStats,,https://ror.org/022x6qg61,Vassar College; New York; USA,human_curated
DPABI,,https://ror.org/020cmsc29,RFMRI.ORG,by_name
PyMICE,abukaj/PyMICE,https://ror.org/04waf7p94,Nencki Institute of Experimental Biology; Warsaw; Poland,by_name
Evex,,https://ror.org/00cv9y106,Ghent University; Ghent; Belgium,by_name
Alfresco - FRont-End for Sequence COmparison,,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
NeuroLOG,,https://ror.org/05nkcfv27,University of Nice Sophia Antipolis; Nice; France,by_name
AutoCSA (Automatic Comparative Sequence Analysis),,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
ORION,CBL-ORION/orion,https://ror.org/048sx0r50,University of Houston; Texas; USA,human_curated
Matrix2png,,https://ror.org/03rmrcq20,University of British Columbia; British Columbia; Canada,by_name
CiteXplore literature searching,,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
MaSuRCA,,https://ror.org/047s2c258,University of Maryland; Maryland; USA,human_curated
glfMultiples,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
MoDIL,,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
MAPP,,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
MutPred,,https://ror.org/02k40bc56,Indiana University; Indiana; USA,human_curated
nsSNPAnalyzer,,https://ror.org/0011qv509,University of Tennessee Health Science Center; Tennessee; USA,by_name
TransFIC,,https://ror.org/04n0g0b29,Pompeu Fabra University; Barcelona; Spain,human_curated
Diplotyper,,https://ror.org/00njsd438,Google Code,by_name
EMINIM,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
HARSH,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
Phylogeny Programs,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
draw-sneakpeek,,https://ror.org/00njsd438,Google Code,by_name
MutFinder,,https://ror.org/00njsd438,Google Code,by_name
reseqtools,,https://ror.org/00njsd438,Google Code,by_name
breseq,,https://ror.org/00njsd438,Google Code,by_name
CnD,,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
CNValidator,,https://ror.org/00njsd438,Google Code,by_name
SegSeq,,https://ror.org/05a0ya142,Broad Institute,human_curated
miRExpress,,https://ror.org/00se2k293,National Chiao Tung University; Hsinchu; Taiwan,by_name
miRspring,,https://ror.org/03trvqr13,Victor Chang Cardiac Research Institute; New South Wales; Australia,human_curated
BCmicrO,,https://ror.org/01kd65564,University of Texas at San Antonio; Texas; USA,human_curated
HPeak,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
MICSA,,https://ror.org/04t0gwh46,Curie Institute; Paris; France,by_name
MOSAiCS,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
RRBSMAP,,https://ror.org/00njsd438,Google Code,by_name
T-PIC,,https://ror.org/02dgjyy92,University of Miami; Florida; USA,human_curated
F-Seq,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
NOrMAL,,https://ror.org/03nawhv43,University of California at Riverside; California; USA,human_curated
NucDe,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
Piranha,,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
B-SOLANA,,https://ror.org/00njsd438,Google Code,by_name
BatMeth,,https://ror.org/00njsd438,Google Code,by_name
CNA-HMMer,,https://ror.org/03rmrcq20,University of British Columbia; British Columbia; Canada,by_name
Ginkgo,,https://ror.org/049r1ts75,J. Craig Venter Institute,human_curated
Mayday,,https://ror.org/03a1kwz48,University of Tubingen; Tubingen; Germany,by_name
SAM,,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
MethLAB,,https://ror.org/03czfpz43,Emory University; Georgia; USA,by_name
TAD,,https://ror.org/04twxam07,University of Texas MD Anderson Cancer Center,human_curated
Argo Genome Browser,,https://ror.org/05a0ya142,Broad Institute,human_curated
NCBI Genome Workbench,,https://ror.org/02meqm098,NCBI,by_name
ngs.plot,,https://ror.org/00njsd438,Google Code,by_name
UTGB Toolkit,,https://ror.org/057zh3y96,University of Tokyo; Tokyo; Japan,by_name
GenomeRing,,https://ror.org/03a1kwz48,University of Tubingen; Tubingen; Germany,by_name
MizBee,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
PipMaker and MultiPipMaker,,https://ror.org/04p491231,Pennsylvania State University,human_curated
FASTA,,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
TBLASTX,,https://ror.org/02meqm098,NCBI,by_name
Sierra,,https://ror.org/01d5qpn59,Babraham Institute,human_curated
discovering-cse,,https://ror.org/00njsd438,Google Code,by_name
Quake,,https://ror.org/047s2c258,University of Maryland; Maryland; USA,human_curated
Trim Galore,FelixKrueger/TrimGalore,https://ror.org/01d5qpn59,Babraham Institute,human_curated
NARWHAL,,https://ror.org/01r0k6965,Netherlands Bioinformatics Centre,human_curated
SeqPipe,,https://ror.org/00njsd438,Google Code,by_name
ABNER,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
BBSeq,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
Apache Hadoop,,https://ror.org/00r5xfb70,ASF,by_name
IsoInfer,,https://ror.org/03nawhv43,University of California at Riverside; California; USA,human_curated
Rnnotator,,https://ror.org/05gq02987,Brown University; Rhode Island; USA,human_curated
R-SAP,,https://ror.org/01zkghx44,Georgia Institute of Technology; Georgia; USA,human_curated
Genovo,,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
Newbler,,https://ror.org/03m2x1q45,University of Arizona; Arizona; USA,human_curated
BLAT,,https://ror.org/03s65by71,University of California at Santa Cruz; California; USA,human_curated
Mega BLAST,,https://ror.org/02meqm098,NCBI,by_name
FragGeneScan,,https://ror.org/02k40bc56,Indiana University; Indiana; USA,human_curated
GeneMark,,https://ror.org/01zkghx44,Georgia Institute of Technology; Georgia; USA,human_curated
Glimmer-MG,,https://ror.org/047s2c258,University of Maryland; Maryland; USA,human_curated
MOCAT,,https://ror.org/010jaxs89,European Molecular Biology Laboratory,by_name
Microarrays.org,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
VisSR,,https://ror.org/026k5mg93,University of East Anglia; Norwich; United Kingdom,by_name
CONDEX,,https://ror.org/00njsd438,Google Code,by_name
ArrayTrack,,https://ror.org/034xvzb47,U.S. Food and Drug Administration,human_curated
Tools in NeuroML,,https://ror.org/03wnpwa90,NeuroML,by_name
Flash Gviewer,,https://ror.org/00qqv6244,Medical College of Wisconsin; Wisconsin; USA,by_name
Functional Genomics for Drosophila,,https://ror.org/013meh722,University of Cambridge; Cambridge; United Kingdom,human_curated
DROMPA,,https://ror.org/057zh3y96,University of Tokyo; Tokyo; Japan,by_name
Physiome.jp,,https://ror.org/035t8zc32,Osaka University; Osaka; Japan,by_name
GBrowse syn,,https://ror.org/057c2xb31,Generic Model Organism Database Project,by_name
Virus Pathogen Resource (ViPR),,https://ror.org/05byvp690,University of Texas Southwestern Medical Center; Texas; USA,human_curated
Multivariate Analysis of Transcript Splicing,,https://ror.org/02qkdss21,Childrens Hospital of Philadelphia - Research Institute; Pennsylvania; USA,human_curated
SNVMix,,https://ror.org/03rmrcq20,University of British Columbia; British Columbia; Canada,by_name
BrainVoyager,,https://ror.org/03nbnyc28,Brain Innovation: Home of the BrainVoyager Product Family,by_name
CoNAn-SNV,,https://ror.org/03rmrcq20,University of British Columbia; British Columbia; Canada,by_name
PRICE,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
FastICA,,https://ror.org/020hwjq30,Aalto University; Espoo; Finland,by_name
3D Brain,,https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
Tripod,,https://ror.org/00939wg75,NIH Chemical Genomics Center,by_name
Division of Molecular Genome Analysis,,https://ror.org/04cdgtt98,German Cancer Research Center,human_curated
High Performance Computing and Collaboration,,https://ror.org/008s83205,University of Alabama at Birmingham; Alabama; USA,human_curated
PLINK/SEQ,,https://ror.org/03vek6s52,Harvard University; Cambridge; United States,human_curated
genCAT,,https://ror.org/00njsd438,Google Code,by_name
LifeScope,,https://ror.org/01h8tw896,Life Technologies,by_name
CEM,,https://ror.org/03nawhv43,University of California at Riverside; California; USA,human_curated
SmashCommunity,,https://ror.org/00yx5cw48,EMBL - Bork Group,by_name
Entrez Utilities,,https://ror.org/0259fwx54,National Library of Medicine,by_name
GPSeq,,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
CEDER,,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
GLOM MAP is a toolbox written for the MATLAB development enviroment,,https://ror.org/04w7skc03,University of Denver; Colorado; USA,by_name
Gtk-based Analyze Image Viewer,,https://ror.org/035t8zc32,Osaka University; Osaka; Japan,by_name
Swiss-PdbViewerDeepViewv4.0,,https://ror.org/002n09z45,SIB Swiss Institute of Bioinformatics,by_name
HMMSplicer,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
Computational Neurobiology and Imaging Center,,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
MEDEA,,https://ror.org/05a0ya142,Broad Institute,human_curated
Mouse Brain Image Visualizer (MBIV),,https://ror.org/02y3ad647,University of Florida; Florida; USA,human_curated
Linkage Disequilibrium Analyses for Quantitative and Discrete Traits,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
The Delarue Group,,https://ror.org/00akhwn95,Pasteur Institute,by_name
Alta-Cyclic,,https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
Cortical Box Method: Quantitative analysis for gene expressions in rodent cortex,,https://ror.org/05q8wtt20,National Institute for Basic Biology; Okazaki; Japan,human_curated
RosettaDock,,https://ror.org/00za53h95,Johns Hopkins University; Maryland; USA,by_name
CBiS,,https://ror.org/019wvm592,Australian National University; Acton; Australia,human_curated
Pairwise Conservation Scores - An Algorithm to Identify Conserved K-mers,,https://ror.org/03cve4549,Tsinghua University; Beijing; China,by_name
CARDinal Plane VIEWing System,,https://ror.org/03wevmz92,Harvard Medical School; Massachusetts; USA,human_curated
DC Analysis programs,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
Montage RTS2000,,https://ror.org/0168r3w48,University of California; San Diego;National Center for Microscopy and Imaging Research - NCMIR,by_name
BioIE: Extracting Informative Sentences From the Biomedical Literature,,https://ror.org/027m9bs27,University of Manchester; Manchester; United Kingdom,human_curated
DsTool,,https://ror.org/05bnh6r87,Cornell University; New York; USA,human_curated
DINO,,https://ror.org/02s6k3f65,University of Basel; Basel; Switzerland,by_name
ScanAlyze,,https://ror.org/01an7q238,University of California; Berkeley; USA,by_name
Clinical Trial Management Application,,https://ror.org/01an3r305,University of Pittsburgh; Pennsylvania; USA,human_curated
Jambalaya,,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
Edgewarp3D,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
Samurai Graph: A highly functional and user-friendly graph plotter,,https://ror.org/017stnw60,RIKEN Brain Science Institute,by_name
Neuromantic,,https://ror.org/05v62cm79,University of Reading; Reading; United Kingdom,human_curated
Theoretical and Computational Biophysics Group (TCBG),,https://ror.org/047426m28,University of Illinois at Urbana-Champaign; Illinois; USA,human_curated
genomics Workbench,,https://ror.org/00hj8s172,Columbia University; New York; USA,human_curated
Head Circumference,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
Unys,,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
MRIVIEW,,https://ror.org/01e41cf67,Los Alamos National Laboratory,by_name
iiV (internet image Viewer),,https://ror.org/017zqws13,University of Minnesota Twin Cities; Minnesota; USA,by_name
Nonparametric Prediction Activation Influence Reproducibility re-Sampling,,https://ror.org/017zqws13,University of Minnesota Twin Cities; Minnesota; USA,by_name
Sigpath,,https://ror.org/05bnh6r87,Cornell University; New York; USA,human_curated
NEMO Analysis Toolkit,,https://ror.org/0293rh119,University of Oregon; Oregon; USA,by_name
NIS (NeuroImaging Statistics),,https://ror.org/01an3r305,University of Pittsburgh; Pennsylvania; USA,human_curated
"Quovadx, Inc.",,https://ror.org/008s83205,University of Alabama at Birmingham; Alabama; USA,human_curated
Stroke Trials Registry,,https://ror.org/01yc7t268,Washington University in St. Louis; Missouri; USA,human_curated
Small-world Network Analysis and Partitioning,,https://ror.org/01zkghx44,Georgia Institute of Technology; Georgia; USA,human_curated
FP-CIT SPECT brain template in MNI space,,https://ror.org/04njjy449,University of Granada; Granada; Spain,by_name
DH Writer,,https://ror.org/02s376052,Ecole Polytechnique Federale de Lausanne; Lausanne; Switzerland,by_name
Colwiz,,https://ror.org/052gg0110,University of Oxford; Oxford; United Kingdom,human_curated
Zotero,,https://ror.org/02jqj7156,George Mason University; Virginia; USA,by_name
NeuronStudio,,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
Rayburst Open-Source Code ,,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
Volume Integration and Alignment System,,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
Volume Integration and Alignment System Source Code ,,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
NeuroGL,,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
TIFF Stack Sub-Sampler,,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
Article of the Future,,https://ror.org/02scfj030,Elsevier,by_name
PubReader,,https://ror.org/02meqm098,NCBI,by_name
exact Low Resolution Electromagnetic Tomography,,https://ror.org/02crff812,University of Zurich; Zurich; Switzerland,by_name
EPBscore,,https://ror.org/03cve4549,Tsinghua University; Beijing; China,by_name
Collage Authoring Environment,,https://ror.org/02scfj030,Elsevier,by_name
Piirus,,https://ror.org/01a77tt86,University of Warwick; Coventry; United Kingdom,human_curated
BioPSE,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
APERTURE,,https://ror.org/02vm5rt34,Vanderbilt University; Tennessee; USA,human_curated
Brain Entropy in space and time (BEst),,https://ror.org/01pxwe438,McGill University; Montreal; Canada,human_curated
Brainnetome Atlas Viewer,,https://ror.org/034t30j35,Chinese Academy of Sciences; Beijing; China,human_curated
Brainnetome fMRI toolkit,,https://ror.org/034t30j35,Chinese Academy of Sciences; Beijing; China,human_curated
CARLsim: a GPU-accelerated SNN Simulator,,https://ror.org/04gyf1771,University of California at Irvine; California; USA,by_name
Clinical Toolbox for SPM,,https://ror.org/03rtgjq94,University of South Carolina; South Carolina; USA,human_curated
COST,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
dcm2nii,,https://ror.org/03rtgjq94,University of South Carolina; South Carolina; USA,human_curated
DICOMConvert,,https://ror.org/01cwqze88,National Institutes of Health,human_curated
Displacement Field Viewer,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
Efficient Permutation Testing,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
ERPwavelab,,https://ror.org/04qtj9h94,Technical University of Denmark; Lyngby; Denmark,by_name
ExPosition Packages,,https://ror.org/049emcs32,University of Texas at Dallas; Texas; USA,human_curated
Fast T2 relaxation data analysis with stimulated echo correction and non-local spatial regularisation,,https://ror.org/03rmrcq20,University of British Columbia; British Columbia; Canada,by_name
Forward: Accurate finite element electromagnetic head models,,https://ror.org/00afp2z80,University of Liege; Wallonia; Belgium,by_name
Functional Connectivity Analysis Tool for near-infrared spectroscopy data,,https://ror.org/022k4wk35,Beijing Normal University; Beijing; China,human_curated
GazeReader,,https://ror.org/036jqmy94,University of Iowa; Iowa; USA,human_curated
gCCA,,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
"GLMdenoise: a fast, automated technique for denoising task-based fMRI data",,https://ror.org/01yc7t268,Washington University in St. Louis; Missouri; USA,human_curated
HDBIG,,https://ror.org/02k40bc56,Indiana University; Indiana; USA,human_curated
Image Synthesis Tools,,https://ror.org/00za53h95,Johns Hopkins University; Maryland; USA,by_name
Intrinsic Unscented Kalman Filter (IUKF) Tractography Software v1.0,,https://ror.org/02y3ad647,University of Florida; Florida; USA,human_curated
L-Neuron,,https://ror.org/02jqj7156,George Mason University; Virginia; USA,by_name
minc-toolkit,BIC-MNI/minc-toolkit,https://ror.org/01pxwe438,McGill University; Montreal; Canada,human_curated
MISST - Microstructure Imaging Sequence Simulation ToolBox,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
MRIcroS,,https://ror.org/012jban78,Medical University of South Carolina; South Carolina; USA,by_name
Multivariate General Linear Models (MGLM) on Riemannian Manifolds,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
Neoseg,NIRALUser/neoseg/tree/master,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
Neuron-C,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
NiiStat,,https://ror.org/012jban78,Medical University of South Carolina; South Carolina; USA,by_name
Orientation Distribution Function in Constant Solid Angle (CSA-ODF),,https://ror.org/017zqws13,University of Minnesota Twin Cities; Minnesota; USA,by_name
Parallel Stochastic Ion Channel Simulator,,https://ror.org/01nrxwf90,University of Edinburgh; Scotland; United Kingdom,by_name
"Principal Components Analysis of Scalar, Vector, and Mesh Vertex Data",,https://ror.org/00za53h95,Johns Hopkins University; Maryland; USA,by_name
Ruby NIfTI,brainmap/nifti,https://ror.org/03vek6s52,Harvard University; Cambridge; United States,human_curated
ShapePopulationViewer,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
Turbo-BrainVoyager,,https://ror.org/03nbnyc28,Brain Innovation: Home of the BrainVoyager Product Family,by_name
XNBC,,https://ror.org/02en5vm52,Pierre and Marie Curie University; Paris; France,by_name
CAWorks,,https://ror.org/00za53h95,Johns Hopkins University; Maryland; USA,by_name
Sparky ,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
CrimeStat,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
NeoCortical Simulator,,https://ror.org/01keh0577,University of Nevada at Reno; Nevada; USA,human_curated
neurodata,,https://ror.org/00za53h95,Johns Hopkins University; Maryland; USA,by_name
Time Series analyzer,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
Strathclyde Electrophysiology Suite,,https://ror.org/00n3w3b69,University of Strathclyde; Glasgow; United Kingdom,human_curated
AcqKnowledge Software,,https://ror.org/00wfb0t96,Biopac Systems Inc,by_name
FluoRender,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
ImageScope,,https://ror.org/024mw5h28,University of Chicago; Illinois; USA,human_curated
Rexplore,,https://ror.org/05mzfcs16,Open University; Milton Keynes; United Kingdom,human_curated
Molecular Dynamics Workflow (BioKepler)  ,nbcrrolls/workflows/tree/master/Production/AmberGPUMDSimulation,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
Seahorse Wave,,https://ror.org/012bn4v93,Agilent Technologies,by_name
NIRStar,,https://ror.org/05kgbsy64,NIRx NIRS Neuroimaging,by_name
NIRSPORT,,https://ror.org/05kgbsy64,NIRx NIRS Neuroimaging,by_name
Protein Prospector,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
FRAGFOLD,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
Comstat,,https://ror.org/04qtj9h94,Technical University of Denmark; Lyngby; Denmark,by_name
VolView,,https://ror.org/02s2acn37,Kitware,by_name
Odyssey CLx,,https://ror.org/017shr829,LI-COR Biosciences,human_curated
BioSigRP,,https://ror.org/0014wkh93,Tucker-Davis Technologies,human_curated
ggplot2,tidyverse/ggplot2,https://ror.org/022r5hc56,CRAN,by_name
FactoMineR,,https://ror.org/022r5hc56,CRAN,by_name
Stanford CoreNLP,stanfordnlp/CoreNLP http://search.maven.org/#search%7Cga%7C1%7Ca%3A%22stanford-corenlp%22,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
MultiXplore,,https://ror.org/02grkyz14,Western University; Ontario; Canada,human_curated
Automatic Tractography-based Parcellation Pipeline,haililihai/ATPP_CLI,https://ror.org/034t30j35,Chinese Academy of Sciences; Beijing; China,human_curated
BioSigRZ,,https://ror.org/0014wkh93,Tucker-Davis Technologies,human_curated
Brain Imaging Analysis Kit,brainiak/brainiak,https://ror.org/00hx57361,Princeton University; New Jersey; USA,by_name
CellOrganizer,,https://ror.org/05x2bcf33,Carnegie Mellon University; Pennsylvania; USA,by_name
Phase,,https://ror.org/05a3z6914,Schrodinger,human_curated
rpkmforgenes.py,,https://ror.org/056d84691,Karolinska Institute; Stockholm; Sweden,by_name
Agilent Feature Extraction Software,,https://ror.org/012bn4v93,Agilent Technologies,by_name
Group Sparse Canonical Correlation Analysis,,https://ror.org/00d7wvm38,NeuroImaging Tools and Resources Collaboratory (NITRC),by_name
HeteroAnalysis,,https://ror.org/02der9h97,University of Connecticut; Connecticut; USA,by_name
VTK,,https://ror.org/02s2acn37,Kitware,by_name
BeCalm,,https://ror.org/00bvhmc43,Spanish National Cancer Research Center,human_curated
NaviCom,,https://ror.org/04t0gwh46,Curie Institute; Paris; France,by_name
Agilent Masshunter Quantitative Analysis software,,https://ror.org/012bn4v93,Agilent Technologies,by_name
TomoMiner,,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
CMEIAS software,,https://ror.org/05hs6h993,Michigan State University; Michigan; USA,by_name
Neuromembrane Simulator,,https://ror.org/0160cpw27,University of Alberta; Alberta; Canada,by_name
MagicBlast,,https://ror.org/02meqm098,NCBI,by_name
Mixed Effect Model of Genetic-Set and Environment Interaction,,https://ror.org/01tgyzw49,National University of Singapore; Singapore; Singapore,by_name
PhenVar,NCBI-Hackathons/PhenVar,https://ror.org/00jc20583,University of Colorado; Colorado; USA,human_curated
MOCA,,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
Neuroglancer,google/neuroglancer,https://ror.org/03vm7rm25,Google Project Hosting,by_name
Mendeley Data,,https://ror.org/01t2a8a42,Mendeley Data,by_name
Cogent 2000,,https://ror.org/029chgv08,Wellcome Trust,human_curated
Agilent ChemStation Software,,https://ror.org/012bn4v93,Agilent Technologies,by_name
BlobFinder,,https://ror.org/048a87296,Uppsala University; Uppsala; Sweden,by_name
UCSF ChimeraX,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
geocoding,ABCD-STUDY/geocoding,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
enroll,ABCD-STUDY/enroll,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
