software_name,github_slug,ror_id,extraction_methods
IBM/techqa,IBM/techqa,https://ror.org/055c63105,url_matches
IBM/techqa,IBM/techqa,https://ror.org/055yb9v95,url_matches
IBM/techqa,IBM/techqa,https://ror.org/05hh8d621,url_matches
IBM/techqa,IBM/techqa,https://ror.org/05thm6q88,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/00pm7rm97,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/0146h2h75,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/025sxka56,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/02nc81e13,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/02wat9f69,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/02wnbr922,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/034ahpr11,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/03bjbem32,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/03kv3z486,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/043ncwv78,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/04dzqh472,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/04wam6707,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/04zpt4h82,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/055c63105,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/055yb9v95,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/05hh8d621,url_matches
IBM/transition-amr-parser,IBM/transition-amr-parser,https://ror.org/05thm6q88,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/00pm7rm97,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/0146h2h75,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/025sxka56,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/02nc81e13,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/02wat9f69,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/02wnbr922,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/034ahpr11,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/03bjbem32,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/03kv3z486,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/043ncwv78,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/04dzqh472,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/04wam6707,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/04zpt4h82,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/055c63105,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/055yb9v95,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/05hh8d621,url_matches
IBM/UQ360,IBM/UQ360,https://ror.org/05thm6q88,url_matches
ices-tools-prod/icesDatras,ices-tools-prod/icesDatras,https://ror.org/03hg53255,url_matches
ices-tools-prod/icesTAF,ices-tools-prod/icesTAF,https://ror.org/03hg53255,url_matches
ICHEC/QNLP,ICHEC/QNLP,https://ror.org/04te6a418,url_matches
icra/ecam,icra/ecam,https://ror.org/04zfaj906,url_matches
idaholab/HYBRID,idaholab/HYBRID,https://ror.org/00ty2a548,url_matches
idiap/atco2-corpus,idiap/atco2-corpus,https://ror.org/05932h694,url_matches
idiap/eakmeans,idiap/eakmeans,https://ror.org/05932h694,url_matches
idiap/fast-transformers,idiap/fast-transformers,https://ror.org/05932h694,url_matches
idiap/fullgrad-saliency,idiap/fullgrad-saliency,https://ror.org/05932h694,url_matches
idiap/HAN_NMT,idiap/HAN_NMT,https://ror.org/05932h694,url_matches
idiap/IBDiarization,idiap/IBDiarization,https://ror.org/05932h694,url_matches
idiap/importance-sampling,idiap/importance-sampling,https://ror.org/05932h694,url_matches
idiap/phonvoc,idiap/phonvoc,https://ror.org/05932h694,url_matches
idiap/pkwrap,idiap/pkwrap,https://ror.org/05932h694,url_matches
idiap/ssp,idiap/ssp,https://ror.org/05932h694,url_matches
idiap/w2v2-air-traffic,idiap/w2v2-air-traffic,https://ror.org/05932h694,url_matches
IDSIA/credici,IDSIA/credici,https://ror.org/013355g38,url_matches
IDSIA/modern-srwm,IDSIA/modern-srwm,https://ror.org/013355g38,url_matches
IDSIA/neuraldiffeq-fwp,IDSIA/neuraldiffeq-fwp,https://ror.org/013355g38,url_matches
IDSIA/sacred,IDSIA/sacred,https://ror.org/013355g38,url_matches
iiasa/CWatM,iiasa/CWatM,https://ror.org/02wfhk785,url_matches
iiasa/ENGAGE-netzero-analysis,iiasa/ENGAGE-netzero-analysis,https://ror.org/02wfhk785,url_matches
iiasa/IAM-powersystemmodel-linkage,iiasa/IAM-powersystemmodel-linkage,https://ror.org/02wfhk785,url_matches
iiasa/ipcc_sr15_scenario_analysis,iiasa/ipcc_sr15_scenario_analysis,https://ror.org/02wfhk785,url_matches
iiasa/message_ix,iiasa/message_ix,https://ror.org/02wfhk785,url_matches
iitis/qi,iitis/qi,https://ror.org/037p52j25,url_matches
Illumina/ExpansionHunter,Illumina/ExpansionHunter,https://ror.org/05k34t975,url_matches
Illumina/hap.py,Illumina/hap.py,https://ror.org/05k34t975,url_matches
Illumina/manta,Illumina/manta,https://ror.org/05k34t975,url_matches
Illumina/Polaris,Illumina/Polaris,https://ror.org/05k34t975,url_matches
Illumina/REViewer,Illumina/REViewer,https://ror.org/05k34t975,url_matches
Illumina/SpliceAI,Illumina/SpliceAI,https://ror.org/05k34t975,url_matches
Illumina/strelka,Illumina/strelka,https://ror.org/05k34t975,url_matches
inbo/bird-tracking,inbo/bird-tracking,https://ror.org/00j54wy13,url_matches
INRIA/spoon,INRIA/spoon,https://ror.org/00n8d6z93,url_matches
INRIA/spoon,INRIA/spoon,https://ror.org/01nzkaw91,url_matches
INRIA/spoon,INRIA/spoon,https://ror.org/02hp31992,url_matches
INRIA/spoon,INRIA/spoon,https://ror.org/02kvxyf05,url_matches
INRIA/spoon,INRIA/spoon,https://ror.org/0315e5x55,url_matches
INRIA/spoon,INRIA/spoon,https://ror.org/03fcjvn64,url_matches
INRIA/spoon,INRIA/spoon,https://ror.org/03tjcj052,url_matches
INRIA/spoon,INRIA/spoon,https://ror.org/04040yw90,url_matches
INRIA/spoon,INRIA/spoon,https://ror.org/04eej9726,url_matches
ins-amu/BVEP,ins-amu/BVEP,https://ror.org/019kqby73,url_matches
IntelLabs/AVUC,IntelLabs/AVUC,https://ror.org/01ek73717,url_matches
IntelLabs/bayesian-torch,IntelLabs/bayesian-torch,https://ror.org/01ek73717,url_matches
IntelLabs/coach,IntelLabs/coach,https://ror.org/01ek73717,url_matches
IntelLabs/control-flag,IntelLabs/control-flag,https://ror.org/01ek73717,url_matches
IntelLabs/distiller,IntelLabs/distiller,https://ror.org/01ek73717,url_matches
IntelLabs/Model-Compression-Research-Package,IntelLabs/Model-Compression-Research-Package,https://ror.org/01ek73717,url_matches
IntelLabs/SkimCaffe,IntelLabs/SkimCaffe,https://ror.org/01ek73717,url_matches
internetarchive/brozzler,internetarchive/brozzler,https://ror.org/02z468g17,url_matches
internetarchive/heritrix3,internetarchive/heritrix3,https://ror.org/02z468g17,url_matches
internetarchive/wayback,internetarchive/wayback,https://ror.org/02z468g17,url_matches
iontorrent/TMAP,iontorrent/TMAP,https://ror.org/00gttkw41,url_matches
iontorrent/TMAP,iontorrent/TMAP,https://ror.org/01139ec29,url_matches
iontorrent/TMAP,iontorrent/TMAP,https://ror.org/023ys3x64,url_matches
iontorrent/TMAP,iontorrent/TMAP,https://ror.org/03bndes49,url_matches
iontorrent/TMAP,iontorrent/TMAP,https://ror.org/03x1ewr52,url_matches
iontorrent/TS,iontorrent/TS,https://ror.org/00gttkw41,url_matches
iontorrent/TS,iontorrent/TS,https://ror.org/01139ec29,url_matches
iontorrent/TS,iontorrent/TS,https://ror.org/023ys3x64,url_matches
iontorrent/TS,iontorrent/TS,https://ror.org/03bndes49,url_matches
iontorrent/TS,iontorrent/TS,https://ror.org/03x1ewr52,url_matches
iqiyi/FASPell,iqiyi/FASPell,https://ror.org/026xvz038,url_matches
ISRICWorldSoil/SoilGrids250m,ISRICWorldSoil/SoilGrids250m,https://ror.org/01z8yfp14,url_matches
IssamLaradji/sls,IssamLaradji/sls,https://ror.org/04wt43v05,url_matches
IssamLaradji/sps,IssamLaradji/sps,https://ror.org/04wt43v05,url_matches
IST-DASLab/ACDC,IST-DASLab/ACDC,https://ror.org/03gnh5541,url_matches
IST-DASLab/gptq,IST-DASLab/gptq,https://ror.org/03gnh5541,url_matches
jacobandreas/geca,jacobandreas/geca,https://ror.org/042nb2s44,url_matches
jameshadfield/phandango,jameshadfield/phandango,https://ror.org/04wt43v05,url_matches
jan-rybizki/Chempy,jan-rybizki/Chempy,https://ror.org/012yg6072,url_matches
JCVenterInstitute/NSForest,JCVenterInstitute/NSForest,https://ror.org/049r1ts75,url_matches
JeffersonLab/chroma,JeffersonLab/chroma,https://ror.org/02vwzrd76,url_matches
JeffersonLab/qphix,JeffersonLab/qphix,https://ror.org/02vwzrd76,url_matches
jeromeetienne/AR.js,jeromeetienne/AR.js,https://ror.org/04wt43v05,url_matches
JGCRI/CEDS,JGCRI/CEDS,https://ror.org/05h992307,url_matches
JGCRI/demeter,JGCRI/demeter,https://ror.org/05h992307,url_matches
JGCRI/gcam-core,JGCRI/gcam-core,https://ror.org/05h992307,url_matches
JGCRI/hector,JGCRI/hector,https://ror.org/05h992307,url_matches
JGCRI/rfasst,JGCRI/rfasst,https://ror.org/05h992307,url_matches
JingtongSu/sanity-checking-pruning,JingtongSu/sanity-checking-pruning,https://ror.org/037tm7f56,url_matches
jpampuero/sem2dpack,jpampuero/sem2dpack,https://ror.org/05xtktk35,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/00941sb79,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/00k4n6c32,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/00r7apq26,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/00w9hey63,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/01ef4as46,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/01qanyf14,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/020v07z27,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/02578qw11,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/026rh8977,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/02ef88m96,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/02ptz5951,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/02qc43v06,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/02qezmz13,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/033d3q980,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/03728bb41,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/0399w1j22,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/046epvs68,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/0481qb682,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/04gkw9q47,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/04h8m0888,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/04j5wtv36,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/04m4a9x26,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/050zqsm78,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/05a4nj078,url_matches
JRCSTU/CO2MPAS-TA,JRCSTU/CO2MPAS-TA,https://ror.org/05wzskb47,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/00941sb79,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/00k4n6c32,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/00r7apq26,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/00w9hey63,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/01ef4as46,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/01qanyf14,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/020v07z27,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/02578qw11,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/026rh8977,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/02ef88m96,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/02ptz5951,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/02qc43v06,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/02qezmz13,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/033d3q980,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/03728bb41,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/0399w1j22,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/046epvs68,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/0481qb682,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/04gkw9q47,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/04h8m0888,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/04j5wtv36,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/04m4a9x26,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/050zqsm78,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/05a4nj078,url_matches
JRCSTU/wltp,JRCSTU/wltp,https://ror.org/05wzskb47,url_matches
jurajHasik/peps-torch,jurajHasik/peps-torch,https://ror.org/04dkp9463,url_matches
karllark/dust_extinction,karllark/dust_extinction,https://ror.org/036f5mx38,url_matches
karpathy/char-rnn,karpathy/char-rnn,https://ror.org/04wt43v05,url_matches
karpathy/convnetjs,karpathy/convnetjs,https://ror.org/04wt43v05,url_matches
karpathy/deep-vector-quantization,karpathy/deep-vector-quantization,https://ror.org/04wt43v05,url_matches
karpathy/minGPT,karpathy/minGPT,https://ror.org/04wt43v05,url_matches
karpathy/nanoGPT,karpathy/nanoGPT,https://ror.org/04wt43v05,url_matches
karpathy/neuraltalk,karpathy/neuraltalk,https://ror.org/04wt43v05,url_matches
karpathy/neuraltalk2,karpathy/neuraltalk2,https://ror.org/04wt43v05,url_matches
karpathy/pytorch-made,karpathy/pytorch-made,https://ror.org/04wt43v05,url_matches
karpathy/reinforcejs,karpathy/reinforcejs,https://ror.org/04wt43v05,url_matches
kateharborne/SimSpin,kateharborne/SimSpin,https://ror.org/05sd1pp77,url_matches
KCL-BMEIS/niftyreg,KCL-BMEIS/niftyreg,https://ror.org/0220mzb33,url_matches
keillernogueira/FDSI,keillernogueira/FDSI,https://ror.org/045wgfr59,url_matches
Kinggerm/GetOrganelle,Kinggerm/GetOrganelle,https://ror.org/008f3q107,url_matches
Kinggerm/PersonalUtilities,Kinggerm/PersonalUtilities,https://ror.org/008f3q107,url_matches
KnowFlow/KnowFlow_AWM,KnowFlow/KnowFlow_AWM,https://ror.org/02dyt2y09,url_matches
kolesarm/RDHonest,kolesarm/RDHonest,https://ror.org/00hx57361,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/009b91528,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/00gjnk018,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/00te8p082,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/016nv8j08,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/01tnxwc41,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/01x3ftb23,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/01xx2ne27,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/027atwb90,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/02af93v77,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/0330gay09,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/05akjb009,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/05etkex69,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/05hvqzx20,url_matches
koszullab/hicstuff,koszullab/hicstuff,https://ror.org/05q8d3662,url_matches
Kungbib/swedish-bert-models,Kungbib/swedish-bert-models,https://ror.org/049bh0z35,url_matches
laas/fape,laas/fape,https://ror.org/03vcm6439,url_matches
labRadioVision/federated,labRadioVision/federated,https://ror.org/000qsm026,url_matches
labRadioVision/federated,labRadioVision/federated,https://ror.org/02w2j4197,url_matches
labRadioVision/federated,labRadioVision/federated,https://ror.org/04zaypm56,url_matches
lanl/FEHM,lanl/FEHM,https://ror.org/01e41cf67,url_matches
lanl/hippynn,lanl/hippynn,https://ror.org/01e41cf67,url_matches
lanl/LATTE,lanl/LATTE,https://ror.org/01e41cf67,url_matches
lanl/OpenFWI,lanl/OpenFWI,https://ror.org/01e41cf67,url_matches
lanl/VizAly-Foresight,lanl/VizAly-Foresight,https://ror.org/01e41cf67,url_matches
LCOGT/banzai,LCOGT/banzai,https://ror.org/02ar7h206,url_matches
LCPQ/quantum_package,LCPQ/quantum_package,https://ror.org/056g7f250,url_matches
lehner-lab/DiMSum,lehner-lab/DiMSum,https://ror.org/03wyzt892,url_matches
LiHeUA/M2DP,LiHeUA/M2DP,https://ror.org/049tv2d57,url_matches
lofar-astron/DP3,lofar-astron/DP3,https://ror.org/000k1q888,url_matches
lofar-astron/factor,lofar-astron/factor,https://ror.org/000k1q888,url_matches
lofar-astron/prefactor,lofar-astron/prefactor,https://ror.org/000k1q888,url_matches
lofar-astron/PyBDSF,lofar-astron/PyBDSF,https://ror.org/000k1q888,url_matches
lofar-astron/RMextract,lofar-astron/RMextract,https://ror.org/000k1q888,url_matches
Lora-net/LoRaMac-node,Lora-net/LoRaMac-node,https://ror.org/00csfmq14,url_matches
Lora-net/LoRaMac-node,Lora-net/LoRaMac-node,https://ror.org/02p65v128,url_matches
Lora-net/LoRaMac-node,Lora-net/LoRaMac-node,https://ror.org/036v1zd35,url_matches
Lora-net/LoRaMac-node,Lora-net/LoRaMac-node,https://ror.org/057040g82,url_matches
lscsoft/lalsuite,lscsoft/lalsuite,https://ror.org/0518wrr32,url_matches
lsst/throughputs,lsst/throughputs,https://ror.org/048g3cy84,url_matches
LSSTScienceCollaborations/ObservingStrategy,LSSTScienceCollaborations/ObservingStrategy,https://ror.org/048g3cy84,url_matches
lyakaap/VAT-pytorch,lyakaap/VAT-pytorch,https://ror.org/050tqnp89,url_matches
magicleap/SuperGluePretrainedNetwork,magicleap/SuperGluePretrainedNetwork,https://ror.org/058j17k65,url_matches
magicleap/SuperPointPretrainedNetwork,magicleap/SuperPointPretrainedNetwork,https://ror.org/058j17k65,url_matches
manaakiwhenua/pycrown,manaakiwhenua/pycrown,https://ror.org/02p9cyn66,url_matches
MarcBS/keras,MarcBS/keras,https://ror.org/021018s57,url_matches
MassimoCimmino/pygfunction,MassimoCimmino/pygfunction,https://ror.org/05f8d4e86,url_matches
MatthiasNickles/diff-SAT,MatthiasNickles/diff-SAT,https://ror.org/008f3q107,url_matches
Mellanox/libvma,Mellanox/libvma,https://ror.org/006zwjq84,url_matches
Mellanox/libvma,Mellanox/libvma,https://ror.org/00gym2132,url_matches
Merck/BioPhi-2021-publication,Merck/BioPhi-2021-publication,https://ror.org/02891sr49,url_matches
metno/emep-ctm,metno/emep-ctm,https://ror.org/001n36p86,url_matches
metno/esd,metno/esd,https://ror.org/001n36p86,url_matches
mgalley/DSTC7-End-to-End-Conversation-Modeling,mgalley/DSTC7-End-to-End-Conversation-Modeling,https://ror.org/02w7f3w92,url_matches
mgalley/DSTC7-End-to-End-Conversation-Modeling,mgalley/DSTC7-End-to-End-Conversation-Modeling,https://ror.org/0300m5276,url_matches
mgalley/DSTC7-End-to-End-Conversation-Modeling,mgalley/DSTC7-End-to-End-Conversation-Modeling,https://ror.org/05k87vq12,url_matches
MIC-DKFZ/batchgenerators,MIC-DKFZ/batchgenerators,https://ror.org/015wgw417,url_matches
MIC-DKFZ/batchgenerators,MIC-DKFZ/batchgenerators,https://ror.org/04cdgtt98,url_matches
MIC-DKFZ/MedNeXt,MIC-DKFZ/MedNeXt,https://ror.org/015wgw417,url_matches
MIC-DKFZ/MedNeXt,MIC-DKFZ/MedNeXt,https://ror.org/04cdgtt98,url_matches
MIC-DKFZ/nnUNet,MIC-DKFZ/nnUNet,https://ror.org/015wgw417,url_matches
MIC-DKFZ/nnUNet,MIC-DKFZ/nnUNet,https://ror.org/04cdgtt98,url_matches
MIC-DKFZ/RegRCNN,MIC-DKFZ/RegRCNN,https://ror.org/015wgw417,url_matches
MIC-DKFZ/RegRCNN,MIC-DKFZ/RegRCNN,https://ror.org/04cdgtt98,url_matches
MIC-DKFZ/TractSeg,MIC-DKFZ/TractSeg,https://ror.org/015wgw417,url_matches
MIC-DKFZ/TractSeg,MIC-DKFZ/TractSeg,https://ror.org/04cdgtt98,url_matches
MIC-DKFZ/vae-anomaly-experiments,MIC-DKFZ/vae-anomaly-experiments,https://ror.org/015wgw417,url_matches
MIC-DKFZ/vae-anomaly-experiments,MIC-DKFZ/vae-anomaly-experiments,https://ror.org/04cdgtt98,url_matches
mila-iqia/blocks-examples,mila-iqia/blocks-examples,https://ror.org/05c22rx21,url_matches
mila-iqia/blocks,mila-iqia/blocks,https://ror.org/05c22rx21,url_matches
mila-iqia/climate-cooperation-competition,mila-iqia/climate-cooperation-competition,https://ror.org/05c22rx21,url_matches
mila-iqia/Conscious-Planning,mila-iqia/Conscious-Planning,https://ror.org/05c22rx21,url_matches
mila-iqia/gene-graph-conv,mila-iqia/gene-graph-conv,https://ror.org/05c22rx21,url_matches
mila-iqia/platoon,mila-iqia/platoon,https://ror.org/05c22rx21,url_matches
mila-iqia/spr,mila-iqia/spr,https://ror.org/05c22rx21,url_matches
mit-ll/CEP,mit-ll/CEP,https://ror.org/022z6jk58,url_matches
mmb-carb/ESTA,mmb-carb/ESTA,https://ror.org/021h56y19,url_matches
MoH-Malaysia/covid19-public,MoH-Malaysia/covid19-public,https://ror.org/05ddxe180,url_matches
monocongo/climate_indices,monocongo/climate_indices,https://ror.org/01fpdvr35,url_matches
mperrin/poppy,mperrin/poppy,https://ror.org/036f5mx38,url_matches
mpicbg-csbd/phasenet,mpicbg-csbd/phasenet,https://ror.org/05hrn3e05,url_matches
mskcc/RNAseqDB,mskcc/RNAseqDB,https://ror.org/02yrq0923,url_matches
mskcc/vcf2maf,mskcc/vcf2maf,https://ror.org/02yrq0923,url_matches
msr-quarc/ReVerC,msr-quarc/ReVerC,https://ror.org/02w7f3w92,url_matches
msr-quarc/ReVerC,msr-quarc/ReVerC,https://ror.org/0300m5276,url_matches
msr-quarc/ReVerC,msr-quarc/ReVerC,https://ror.org/05k87vq12,url_matches
mysociety/caps,mysociety/caps,https://ror.org/01h6ebv15,url_matches
nagadomi/animeface-2009,nagadomi/animeface-2009,https://ror.org/050tqnp89,url_matches
nagadomi/waifu2x,nagadomi/waifu2x,https://ror.org/050tqnp89,url_matches
nanoporetech/bonito,nanoporetech/bonito,https://ror.org/04hyfx005,url_matches
nanoporetech/flappie,nanoporetech/flappie,https://ror.org/04hyfx005,url_matches
nanoporetech/medaka,nanoporetech/medaka,https://ror.org/04hyfx005,url_matches
nanoporetech/megalodon,nanoporetech/megalodon,https://ror.org/04hyfx005,url_matches
nanoporetech/ont-assembly-polish,nanoporetech/ont-assembly-polish,https://ror.org/04hyfx005,url_matches
nanoporetech/ont_fast5_api,nanoporetech/ont_fast5_api,https://ror.org/04hyfx005,url_matches
nanoporetech/read_until_api,nanoporetech/read_until_api,https://ror.org/04hyfx005,url_matches
nanoporetech/scrappie,nanoporetech/scrappie,https://ror.org/04hyfx005,url_matches
nanoporetech/taiyaki,nanoporetech/taiyaki,https://ror.org/04hyfx005,url_matches
nanoporetech/tombo,nanoporetech/tombo,https://ror.org/04hyfx005,url_matches
NationalSecurityAgency/ghidra,NationalSecurityAgency/ghidra,https://ror.org/0047bvr32,url_matches
NCAR/ccpp-physics,NCAR/ccpp-physics,https://ror.org/05cvfcr44,url_matches
NCAR/fields,NCAR/fields,https://ror.org/05cvfcr44,url_matches
NCAR/icar,NCAR/icar,https://ror.org/05cvfcr44,url_matches
NCAR/ncl,NCAR/ncl,https://ror.org/05cvfcr44,url_matches
NCAR/rwrfhydro,NCAR/rwrfhydro,https://ror.org/05cvfcr44,url_matches
NCAR/VAPOR,NCAR/VAPOR,https://ror.org/05cvfcr44,url_matches
NCAR/wrf-python,NCAR/wrf-python,https://ror.org/05cvfcr44,url_matches
NCAR/wrf_hydro_nwm_public,NCAR/wrf_hydro_nwm_public,https://ror.org/05cvfcr44,url_matches
NCAR/wrf_hydro_py,NCAR/wrf_hydro_py,https://ror.org/05cvfcr44,url_matches
ncbi-nlp/Ab3P,ncbi-nlp/Ab3P,https://ror.org/02meqm098,url_matches
ncbi-nlp/BioSentVec,ncbi-nlp/BioSentVec,https://ror.org/02meqm098,url_matches
ncbi-nlp/BioWordVec,ncbi-nlp/BioWordVec,https://ror.org/02meqm098,url_matches
ncbi-nlp/BLUE_Benchmark,ncbi-nlp/BLUE_Benchmark,https://ror.org/02meqm098,url_matches
ncbi-nlp/bluebert,ncbi-nlp/bluebert,https://ror.org/02meqm098,url_matches
ncbi-nlp/DeepSeeNet,ncbi-nlp/DeepSeeNet,https://ror.org/02meqm098,url_matches
ncbi/amr,ncbi/amr,https://ror.org/02meqm098,url_matches
ncbi/BAMscale,ncbi/BAMscale,https://ror.org/02meqm098,url_matches
ncbi/icn3d,ncbi/icn3d,https://ror.org/02meqm098,url_matches
ncbi/SKESA,ncbi/SKESA,https://ror.org/02meqm098,url_matches
ncbi/sra-tools,ncbi/sra-tools,https://ror.org/02meqm098,url_matches
nci/drishti,nci/drishti,https://ror.org/04yx6dh41,url_matches
neka-nat/probreg,neka-nat/probreg,https://ror.org/04wt43v05,url_matches
neologd/mecab-ipadic-neologd,neologd/mecab-ipadic-neologd,https://ror.org/04wt43v05,url_matches
NEONScience/NEON-utilities,NEONScience/NEON-utilities,https://ror.org/04j43p132,url_matches
neufeld/pandaseq,neufeld/pandaseq,https://ror.org/01aff2v68,url_matches
Nextomics/NextDenovo,Nextomics/NextDenovo,https://ror.org/044snnt75,url_matches
Nextomics/pipeline-for-isoseq,Nextomics/pipeline-for-isoseq,https://ror.org/044snnt75,url_matches
nfvlabs/openmano,nfvlabs/openmano,https://ror.org/03qgzzb04,url_matches
