"pmid","doi","publication_year","institution_ror","au_display_name","au_orcid","author_position","au_affiliation_raw","gh_repo","software_name"
"","https://doi.org/10.21105/joss.00188",2017,NA,"Mohammad M. Sultan",NA,"middle","","https://github.com/msmexplorer/msmexplorer","MSMExplorer"
"","https://doi.org/10.21105/joss.00188",2017,NA,"Vijay S. Pande","https://orcid.org/0000-0003-2774-1178","last","","https://github.com/msmexplorer/msmexplorer","MSMExplorer"
"","https://doi.org/10.21105/joss.00371",2017,NA,"Gabriele Rovigatti","https://orcid.org/0000-0003-4021-3070","first","","https://github.com/GabrieleRovigatti/prodest","Production Function Estimation in R"
"","https://doi.org/10.21105/joss.00527",2018,NA,"Niklas Terhoeven","https://orcid.org/0000-0002-8669-0000","first","","https://github.com/nterhoeven/reper","reper"
"","https://doi.org/10.21105/joss.00527",2018,NA,"Jörg Schultz",NA,"middle","","https://github.com/nterhoeven/reper","reper"
"","https://doi.org/10.21105/joss.00527",2018,NA,"Thomas Hackl","https://orcid.org/0000-0002-0022-320X","last","","https://github.com/nterhoeven/reper","reper"
"","https://doi.org/10.21105/joss.00382",2017,NA,"Pradeep Reddy Raamana","https://orcid.org/0000-0003-4662-0558","first","","https://github.com/raamana/pyradigm","pyradigm"
"","https://doi.org/10.21105/joss.00382",2017,NA,"Stephen C. Strother","https://orcid.org/0000-0002-3198-217X","last","","https://github.com/raamana/pyradigm","pyradigm"
"","https://doi.org/10.21105/joss.00340",2017,NA,"Ashlee N. Ford Versypt","https://orcid.org/0000-0001-9059-5703","first","","https://github.com/ashleefv/ACEInhibPKPD","ACEInhibPKPD"
"","https://doi.org/10.21105/joss.00340",2017,NA,"Grace K. Harrell",NA,"middle","","https://github.com/ashleefv/ACEInhibPKPD","ACEInhibPKPD"
"","https://doi.org/10.21105/joss.00340",2017,NA,"Alexandra N. McPeak",NA,"last","","https://github.com/ashleefv/ACEInhibPKPD","ACEInhibPKPD"
"","https://doi.org/10.21105/joss.00172",2017,NA,"David Ardia","https://orcid.org/0000-0003-2823-782X","first","","https://github.com/keblu/nse","nse"
"","https://doi.org/10.21105/joss.00172",2017,NA,"Keven Bluteau","https://orcid.org/0000-0003-2990-4807","last","","https://github.com/keblu/nse","nse"
"","https://doi.org/10.21105/joss.00516",2018,NA,"Robert Gieseke","https://orcid.org/0000-0002-1236-5109","first","","https://github.com/openclimatedata/pymagicc","Pymagicc"
"","https://doi.org/10.21105/joss.00516",2018,NA,"Sven Willner","https://orcid.org/0000-0001-6798-6247","middle","","https://github.com/openclimatedata/pymagicc","Pymagicc"
"","https://doi.org/10.21105/joss.00516",2018,NA,"Matthias Mengel","https://orcid.org/0000-0001-6724-9685","last","","https://github.com/openclimatedata/pymagicc","Pymagicc"
"","https://doi.org/10.21105/joss.00511",2017,NA,"Sam Albers","https://orcid.org/0000-0002-9270-7884","first","","https://github.com/ropensci/tidyhydat","tidyhydat"
"","https://doi.org/10.21105/joss.00748",2018,NA,"Mikkel Meyer Andersen","https://orcid.org/0000-0002-0234-0266","first","","https://github.com/mikldk/disclapmix","disclapmix"
"","https://doi.org/10.21105/joss.00314",2018,NA,"Lincoln Mullen","https://orcid.org/0000-0001-5103-6917","first","","https://github.com/ropensci/USAboundaries","USAboundaries"
"","https://doi.org/10.21105/joss.00314",2018,NA,"Jordan Bratt","https://orcid.org/0000-0001-9051-7203","last","","https://github.com/ropensci/USAboundaries","USAboundaries"
"","https://doi.org/10.21105/joss.00542",2018,NA,"J. T. Karpel",NA,"first","","https://github.com/JoshKarpel/idesolver","IDESolver"
"","https://doi.org/10.21105/joss.00119",2016,NA,"Seward Lee","https://orcid.org/0000-0001-5583-035X","first","","https://github.com/sewardlee337/finreportr","finreportr"
"","https://doi.org/10.21105/joss.00580",2018,NA,"Michael Hirsch","https://orcid.org/0000-0002-1637-6526","first","","https://github.com/scivision/pymap3d","PyMap3D"
"","https://doi.org/10.21105/joss.00741",2018,NA,"J. Bourbeau",NA,"first","","https://github.com/jrbourbeau/pyunfold","PyUnfold"
"","https://doi.org/10.21105/joss.00741",2018,NA,"Z. Hampel-Arias",NA,"last","","https://github.com/jrbourbeau/pyunfold","PyUnfold"
"","https://doi.org/10.21105/joss.00338",2017,NA,"Mathew W. McLean",NA,"first","","https://github.com/mwmclean/RefManageR","RefManageR"
"","https://doi.org/10.21105/joss.00135",2017,NA,"Michel Lang",NA,"first","","https://github.com/mllg/batchtools","batchtools"
"","https://doi.org/10.21105/joss.00135",2017,NA,"Bernd Bischl","https://orcid.org/0000-0001-6002-6980","middle","","https://github.com/mllg/batchtools","batchtools"
"","https://doi.org/10.21105/joss.00135",2017,NA,"Dirk Surmann","https://orcid.org/0000-0003-0873-137X","last","","https://github.com/mllg/batchtools","batchtools"
"","https://doi.org/10.21105/joss.00307",2017,NA,"E. Dawe",NA,"first","","https://github.com/scikit-hep/root_numpy","root_numpy"
"","https://doi.org/10.21105/joss.00307",2017,NA,"P. Ongmongkolkul","https://orcid.org/0000-0002-8702-3947","middle","","https://github.com/scikit-hep/root_numpy","root_numpy"
"","https://doi.org/10.21105/joss.00307",2017,NA,"G. H. Stark","https://orcid.org/0000-0001-6616-3433","last","","https://github.com/scikit-hep/root_numpy","root_numpy"
"","https://doi.org/10.21105/joss.00569",2018,NA,"Ian H. Bell","https://orcid.org/0000-0003-1091-9080","first","","https://github.com/usnistgov/ChebTools","ChebTools"
"","https://doi.org/10.21105/joss.00569",2018,NA,"Bradley K. Alpert","https://orcid.org/0000-0001-9765-9642","middle","","https://github.com/usnistgov/ChebTools","ChebTools"
"","https://doi.org/10.21105/joss.00569",2018,NA,"Lucas Bouck","https://orcid.org/0000-0001-7723-0427","last","","https://github.com/usnistgov/ChebTools","ChebTools"
"","https://doi.org/10.21105/joss.00300",2018,NA,"Jason K. Moore","https://orcid.org/0000-0002-8698-6143","first","","https://github.com/csu-hmc/opty","opty"
"","https://doi.org/10.21105/joss.00300",2018,NA,"Antonie J. van den Bogert","https://orcid.org/0000-0002-3791-3749","last","","https://github.com/csu-hmc/opty","opty"
"","https://doi.org/10.21105/joss.00556",2018,NA,"Matilda Åslin","https://orcid.org/0000-0002-2450-6415","first","","https://github.com/Molmed/checkQC","CheckQC"
"","https://doi.org/10.21105/joss.00556",2018,NA,"Monika Brandt","https://orcid.org/0000-0002-8184-9465","middle","","https://github.com/Molmed/checkQC","CheckQC"
"","https://doi.org/10.21105/joss.00556",2018,NA,"Johan Dahlberg","https://orcid.org/0000-0001-6962-1460","last","","https://github.com/Molmed/checkQC","CheckQC"
"","https://doi.org/10.21105/joss.00558",2018,NA,"Pi-Yueh Chuang",NA,"first","","https://github.com/barbagroup/PetIBM","PetIBM"
"","https://doi.org/10.21105/joss.00558",2018,NA,"Olivier Mesnard","https://orcid.org/0000-0001-5335-7853","middle","","https://github.com/barbagroup/PetIBM","PetIBM"
"","https://doi.org/10.21105/joss.00558",2018,NA,"Anush Krishnan",NA,"middle","","https://github.com/barbagroup/PetIBM","PetIBM"
"","https://doi.org/10.21105/joss.00558",2018,NA,"Lorena A. Barba","https://orcid.org/0000-0001-5812-2711","last","","https://github.com/barbagroup/PetIBM","PetIBM"
"","https://doi.org/10.21105/joss.00593",2018,NA,"Ignacio Ferrés","https://orcid.org/0000-0003-0910-6568","first","","https://github.com/iferres/phylen","Phylen"
"","https://doi.org/10.21105/joss.00593",2018,NA,"Gregorio Iraola","https://orcid.org/0000-0002-6516-3404","last","","https://github.com/iferres/phylen","Phylen"
"","https://doi.org/10.21105/joss.00103",2016,NA,"Kevin DeSimone",NA,"first","","https://github.com/kdesimone/popeye","popeye"
"","https://doi.org/10.21105/joss.00103",2016,NA,"Ariel Rokem","https://orcid.org/0000-0003-0679-1985","middle","","https://github.com/kdesimone/popeye","popeye"
"","https://doi.org/10.21105/joss.00103",2016,NA,"Keith A. Schneider","https://orcid.org/0000-0001-7120-3380","last","","https://github.com/kdesimone/popeye","popeye"
"","https://doi.org/10.21105/joss.00331",2017,NA,"Sepand Haghighi",NA,"first","","https://github.com/sepandhaghighi/pyrgg","Pyrgg"
"","https://doi.org/10.21105/joss.00567",2018,NA,"Chi‐Lin Yu","https://orcid.org/0000-0002-4381-7163","first","","https://github.com/PsyChiLin/EFAshiny","EFAshiny"
"","https://doi.org/10.21105/joss.00567",2018,NA,"Ching-Fan Sheu",NA,"last","Institute of Education","https://github.com/PsyChiLin/EFAshiny","EFAshiny"
"","https://doi.org/10.21105/joss.00365",2017,NA,"Conrad Sanderson","https://orcid.org/0000-0002-0049-4501","first","","https://github.com/conradsnicta/armadillo-gmm","gmm_diag and gmm_full"
"","https://doi.org/10.21105/joss.00365",2017,NA,"Ryan R. Curtin","https://orcid.org/0000-0002-9903-8214","last","","https://github.com/conradsnicta/armadillo-gmm","gmm_diag and gmm_full"
"","https://doi.org/10.21105/joss.00701",2018,NA,"Sebastian Zeki","https://orcid.org/0000-0003-1673-2663","first","","https://github.com/ropensci/EndoMineR","EndoMineR"
"","https://doi.org/10.21105/joss.00168",2017,NA,"R. Daniel Kortschak",NA,"first","","https://github.com/biogo/hts","bíogo/hts"
"","https://doi.org/10.21105/joss.00168",2017,NA,"Brent S. Pedersen","https://orcid.org/0000-0003-1786-2216","middle","","https://github.com/biogo/hts","bíogo/hts"
"","https://doi.org/10.21105/joss.00168",2017,NA,"David L. Adelson","https://orcid.org/0000-0003-2404-5636","last","","https://github.com/biogo/hts","bíogo/hts"
"","https://doi.org/10.21105/joss.00362",2017,NA,"Rohan Dandage","https://orcid.org/0000-0002-6421-2067","first","","https://github.com/kc-lab/dms2dfe","dms2dfe"
"","https://doi.org/10.21105/joss.00362",2017,NA,"Kausik Chakraborty","https://orcid.org/0000-0001-6000-8379","last","","https://github.com/kc-lab/dms2dfe","dms2dfe"
"","https://doi.org/10.21105/joss.00396",2017,NA,"Benjamin W. L. Margolis","https://orcid.org/0000-0001-5602-1888","first","","https://github.com/simupy/simupy","SimuPy"
"","https://doi.org/10.21105/joss.00166",2017,NA,"Pranay Seshadri",NA,"first","","https://github.com/Effective-Quadratures/Effective-Quadratures","Effective-Quadratures (EQ)"
"","https://doi.org/10.21105/joss.00166",2017,NA,"Geoffrey T. Parks","https://orcid.org/0000-0001-8188-5047","last","","https://github.com/Effective-Quadratures/Effective-Quadratures","Effective-Quadratures (EQ)"
"","https://doi.org/10.21105/joss.00354",2017,NA,"Sebastiano Ferraris",NA,"first","","https://github.com/SebastianoF/bruker2nifti","Bruker2nifti"
"","https://doi.org/10.21105/joss.00354",2017,NA,"Dzhoshkun I. Shakir","https://orcid.org/0000-0003-3009-4178","middle","","https://github.com/SebastianoF/bruker2nifti","Bruker2nifti"
"","https://doi.org/10.21105/joss.00354",2017,NA,"Johannes van der Merwe","https://orcid.org/0000-0002-1381-4033","middle","","https://github.com/SebastianoF/bruker2nifti","Bruker2nifti"
"","https://doi.org/10.21105/joss.00354",2017,NA,"Willy Gsell","https://orcid.org/0000-0001-7334-6107","middle","","https://github.com/SebastianoF/bruker2nifti","Bruker2nifti"
"","https://doi.org/10.21105/joss.00354",2017,NA,"Jan Deprest","https://orcid.org/0000-0002-4920-945X","middle","","https://github.com/SebastianoF/bruker2nifti","Bruker2nifti"
"","https://doi.org/10.21105/joss.00354",2017,NA,"Tom Vercauteren","https://orcid.org/0000-0003-1794-0456","last","","https://github.com/SebastianoF/bruker2nifti","Bruker2nifti"
"","https://doi.org/10.21105/joss.00505",2018,NA,"Roderick J. Bovee",NA,"first","","https://github.com/onecodex/finch-rs","Finch"
"","https://doi.org/10.21105/joss.00505",2018,NA,"Nick Greenfield","https://orcid.org/0000-0001-8637-406X","last","","https://github.com/onecodex/finch-rs","Finch"
"","https://doi.org/10.21105/joss.00102",2017,NA,"Kolby L. Weisenburger",NA,"first","","https://github.com/kweis/acronym","acronym"
"","https://doi.org/10.21105/joss.00102",2017,NA,"Joseph Huehnerhoff",NA,"middle","","https://github.com/kweis/acronym","acronym"
"","https://doi.org/10.21105/joss.00102",2017,NA,"Emily M. Levesque","https://orcid.org/0000-0003-2184-1581","middle","","https://github.com/kweis/acronym","acronym"
"","https://doi.org/10.21105/joss.00102",2017,NA,"Philip Massey",NA,"last","","https://github.com/kweis/acronym","acronym"
"","https://doi.org/10.21105/joss.00592",2018,NA,"Edward W. Doddridge","https://orcid.org/0000-0002-6097-5729","first","","https://github.com/edoddridge/aronnax","Aronnax"
"","https://doi.org/10.21105/joss.00592",2018,NA,"Alexey Radul","https://orcid.org/0000-0002-7251-4057","last","","https://github.com/edoddridge/aronnax","Aronnax"
"","https://doi.org/10.21105/joss.00568",2018,NA,"Pierre Morel",NA,"first","","https://github.com/piermorel/gramm","Gramm"
"","https://doi.org/10.21105/joss.00133",2017,NA,"Clayton Norris",NA,"first","","https://github.com/openeventdata/petrarch2","PETRARCH2"
"","https://doi.org/10.21105/joss.00133",2017,NA,"Philip A. Schrodt",NA,"middle","","https://github.com/openeventdata/petrarch2","PETRARCH2"
"","https://doi.org/10.21105/joss.00133",2017,NA,"John Beieler",NA,"last","","https://github.com/openeventdata/petrarch2","PETRARCH2"
"","https://doi.org/10.21105/joss.00301",2017,NA,"Anush Krishnan",NA,"first","","https://github.com/barbagroup/cuIBM","cuIBM"
"","https://doi.org/10.21105/joss.00301",2017,NA,"Olivier Mesnard","https://orcid.org/0000-0001-5335-7853","middle","","https://github.com/barbagroup/cuIBM","cuIBM"
"","https://doi.org/10.21105/joss.00301",2017,NA,"Lorena A. Barba","https://orcid.org/0000-0001-5812-2711","last","","https://github.com/barbagroup/cuIBM","cuIBM"
"","https://doi.org/10.21105/joss.00765",2018,NA,"Hajk-Georg Drost","https://orcid.org/0000-0002-1567-306X","first","","https://github.com/HajkD/philentropy","Philentropy"
"","https://doi.org/10.21105/joss.00557",2018,NA,"Julia Wrobel","https://orcid.org/0000-0001-6783-1421","first","","https://github.com/julia-wrobel/registr","register"
"","https://doi.org/10.21105/joss.00339",2017,NA,"P. James Joyce",NA,"first","","https://github.com/pjamesjoyce/lcopt","lcopt"
"","https://doi.org/10.21105/joss.00550",2018,NA,"Will Landau","https://orcid.org/0000-0003-1878-3253","first","","https://github.com/ropensci/drake","The drake R package"
"","https://doi.org/10.21105/joss.00352",2017,NA,"Thomas Cokelaer","https://orcid.org/0000-0001-6286-1138","first","","https://github.com/sequana/sequana/","'Sequana'"
"","https://doi.org/10.21105/joss.00352",2017,NA,"Dimitri Desvillechabrol","https://orcid.org/0000-0002-4947-7876","middle","","https://github.com/sequana/sequana/","'Sequana'"
"","https://doi.org/10.21105/joss.00352",2017,NA,"Rachel Legendre","https://orcid.org/0000-0002-5196-9431","middle","","https://github.com/sequana/sequana/","'Sequana'"
"","https://doi.org/10.21105/joss.00352",2017,NA,"Mélissa Cardon",NA,"last","","https://github.com/sequana/sequana/","'Sequana'"
"","https://doi.org/10.21105/joss.00194",2017,NA,"Scott Chamberlain","https://orcid.org/0000-0003-1444-9135","first","","https://github.com/ropensci/lawn","lawn"
"","https://doi.org/10.21105/joss.00194",2017,NA,"Jeffrey W. Hollister","https://orcid.org/0000-0002-9254-9740","last","","https://github.com/ropensci/lawn","lawn"
"","https://doi.org/10.21105/joss.00355",2017,NA,"Nicholas Tierney","https://orcid.org/0000-0003-1460-8722","first","","https://github.com/ropensci/visdat","visdat"
"","https://doi.org/10.21105/joss.00167",2017,NA,"R. Daniel Kortschak",NA,"first","","https://github.com/biogo/biogo","bíogo"
"","https://doi.org/10.21105/joss.00167",2017,NA,"James W. Snyder",NA,"middle","","https://github.com/biogo/biogo","bíogo"
"","https://doi.org/10.21105/joss.00167",2017,NA,"Manolis Maragkakis","https://orcid.org/0000-0002-3158-1763","middle","","https://github.com/biogo/biogo","bíogo"
"","https://doi.org/10.21105/joss.00167",2017,NA,"David L. Adelson","https://orcid.org/0000-0003-2404-5636","last","","https://github.com/biogo/biogo","bíogo"
"","https://doi.org/10.21105/joss.00731",2018,NA,"Stephen D. Turner","https://orcid.org/0000-0001-9140-9028","first","","https://github.com/stephenturner/qqman/","qqman"
"","https://doi.org/10.21105/joss.00707",2018,NA,"K. Wette","https://orcid.org/0000-0002-4394-7179","first","","https://github.com/octapps/octapps","OctApps"
"","https://doi.org/10.21105/joss.00707",2018,NA,"R. Prix","https://orcid.org/0000-0002-3789-6424","middle","","https://github.com/octapps/octapps","OctApps"
"","https://doi.org/10.21105/joss.00707",2018,NA,"D. Keitel","https://orcid.org/0000-0002-2824-626X","middle","","https://github.com/octapps/octapps","OctApps"
"","https://doi.org/10.21105/joss.00707",2018,NA,"M. Pitkin","https://orcid.org/0000-0003-4548-526X","middle","","https://github.com/octapps/octapps","OctApps"
"","https://doi.org/10.21105/joss.00707",2018,NA,"C. Dreißigacker",NA,"middle","","https://github.com/octapps/octapps","OctApps"
"","https://doi.org/10.21105/joss.00707",2018,NA,"J. T. Whelan","https://orcid.org/0000-0001-5710-6576","middle","","https://github.com/octapps/octapps","OctApps"
"","https://doi.org/10.21105/joss.00707",2018,NA,"P. Leaci","https://orcid.org/0000-0002-3997-5046","last","","https://github.com/octapps/octapps","OctApps"
"","https://doi.org/10.21105/joss.00363",2017,NA,"Philipp S. Sommer","https://orcid.org/0000-0001-6171-7716","first","","https://github.com/Chilipp/psyplot.git","psyplot.git"
"","https://doi.org/10.21105/joss.00151",2017,NA,"Antti Kamppi",NA,"first","","https://github.com/kactus2/kactus2dev","Kactus2"
"","https://doi.org/10.21105/joss.00151",2017,NA,"Esko Pekkarinen",NA,"middle","","https://github.com/kactus2/kactus2dev","Kactus2"
"","https://doi.org/10.21105/joss.00151",2017,NA,"Janne Virtanen",NA,"middle","","https://github.com/kactus2/kactus2dev","Kactus2"
"","https://doi.org/10.21105/joss.00151",2017,NA,"Joni-Matti Määttä",NA,"middle","","https://github.com/kactus2/kactus2dev","Kactus2"
"","https://doi.org/10.21105/joss.00151",2017,NA,"Juho Järvinen",NA,"middle","","https://github.com/kactus2/kactus2dev","Kactus2"
"","https://doi.org/10.21105/joss.00151",2017,NA,"Lauri Matilainen",NA,"middle","","https://github.com/kactus2/kactus2dev","Kactus2"
"","https://doi.org/10.21105/joss.00151",2017,NA,"Mikko Teuho","https://orcid.org/0000-0003-0146-8214","middle","","https://github.com/kactus2/kactus2dev","Kactus2"
"","https://doi.org/10.21105/joss.00151",2017,NA,"Timo D. Hämäläinen","https://orcid.org/0000-0002-7867-0800","last","","https://github.com/kactus2/kactus2dev","Kactus2"
"","https://doi.org/10.21105/joss.00738",2018,NA,"Ryan G. James","https://orcid.org/0000-0003-2149-9085","first","","https://github.com/dit/dit","dit"
"","https://doi.org/10.21105/joss.00738",2018,NA,"Christopher J. Ellison",NA,"middle","","https://github.com/dit/dit","dit"
"","https://doi.org/10.21105/joss.00738",2018,NA,"James P. Crutchfield","https://orcid.org/0000-0003-4466-5410","last","","https://github.com/dit/dit","dit"
"","https://doi.org/10.21105/joss.00169",2017,NA,"Eduardo S M Alexandre",NA,"first","","https://github.com/abntex/limarka","Limarka"
"","https://doi.org/10.21105/joss.00440",2018,NA,"Jiao Lin","https://orcid.org/0000-0001-9233-0100","first","","https://github.com/sns-chops/multiphonon","Multiphonon"
"","https://doi.org/10.21105/joss.00440",2018,NA,"Fahima Islam","https://orcid.org/0000-0002-0265-0256","middle","","https://github.com/sns-chops/multiphonon","Multiphonon"
"","https://doi.org/10.21105/joss.00440",2018,NA,"Max Kresh",NA,"last","","https://github.com/sns-chops/multiphonon","Multiphonon"
"","https://doi.org/10.21105/joss.00024",2016,NA,"Daniel Foreman-Mackey",NA,"first","","https://github.com/dfm/corner.py","corner.py"
"","https://doi.org/10.21105/joss.00216",2018,NA,"Gilbert Marzolin",NA,"first","","https://github.com/oliviergimenez/GammaGompertzCR","GammaGompertzCR"
"","https://doi.org/10.21105/joss.00216",2018,NA,"Olivier Giménez","https://orcid.org/0000-0001-7001-5142","last","","https://github.com/oliviergimenez/GammaGompertzCR","GammaGompertzCR"
"","https://doi.org/10.21105/joss.00023",2016,NA,"James P. Balhoff","https://orcid.org/0000-0002-8688-6599","first","","https://github.com/phenoscape/scowl","Scowl"
"","https://doi.org/10.21105/joss.00471",2017,NA,"Mark Padgham","https://orcid.org/0000-0003-2172-5265","first","","https://github.com/ropensci/bikedata","bikedata"
"","https://doi.org/10.21105/joss.00471",2017,NA,"Richard T. Ellison","https://orcid.org/0000-0003-1335-9832","last","","https://github.com/ropensci/bikedata","bikedata"
"","https://doi.org/10.21105/joss.00012",2016,NA,"Jake Vanderplas","https://orcid.org/0000-0002-9623-3401","first","","http://github.com/jakevdp/mst_clustering","mst_clustering"
"","https://doi.org/10.21105/joss.00280",2017,NA,"Pi-Yueh Chuang",NA,"first","","https://github.com/barbagroup/AmgXWrapper","AmgXWrapper"
"","https://doi.org/10.21105/joss.00280",2017,NA,"Lorena A. Barba","https://orcid.org/0000-0001-5812-2711","last","","https://github.com/barbagroup/AmgXWrapper","AmgXWrapper"
"","https://doi.org/10.21105/joss.00046",2016,NA,"S. Bocquet","https://orcid.org/0000-0002-4900-805X","first","","https://github.com/SebastianBocquet/pygtc","pygtc"
"","https://doi.org/10.21105/joss.00046",2016,NA,"Faustin W. Carter",NA,"last","","https://github.com/SebastianBocquet/pygtc","pygtc"
"","https://doi.org/10.21105/joss.00079",2016,NA,"Paul G. Constantine",NA,"first","","https://github.com/paulcon/active_subspaces","active_subspaces"
"","https://doi.org/10.21105/joss.00079",2016,NA,"Ryan Howard","https://orcid.org/0000-0001-9877-9603","middle","","https://github.com/paulcon/active_subspaces","active_subspaces"
"","https://doi.org/10.21105/joss.00079",2016,NA,"Andrew Glaws","https://orcid.org/0000-0002-7268-1883","middle","","https://github.com/paulcon/active_subspaces","active_subspaces"
"","https://doi.org/10.21105/joss.00079",2016,NA,"Zachary Grey",NA,"middle","","https://github.com/paulcon/active_subspaces","active_subspaces"
"","https://doi.org/10.21105/joss.00079",2016,NA,"Paul Diaz","https://orcid.org/0000-0002-0971-0231","middle","","https://github.com/paulcon/active_subspaces","active_subspaces"
"","https://doi.org/10.21105/joss.00079",2016,NA,"L. R. Fletcher",NA,"last","","https://github.com/paulcon/active_subspaces","active_subspaces"
"","https://doi.org/10.21105/joss.00617",2018,NA,"Louise A. Dennis","https://orcid.org/0000-0003-1426-1896","first","","https://sourceforge.net/p/mcapl/mcapl_code/ci/master/tree/",""
"","https://doi.org/10.21105/joss.00425",2018,NA,"Paul Govan","https://orcid.org/0000-0002-1821-8492","first","","https://github.com/paulgovan/BayesianNetwork","BayesianNetwork"
"","https://doi.org/10.21105/joss.00041",2016,NA,"Simon Bogutzky",NA,"first","","https://github.com/sbogutzky/PsychoPhysioPipeline","PsychoPhysioPipeline"
"","https://doi.org/10.21105/joss.00041",2016,NA,"Phillip Marsch",NA,"middle","","https://github.com/sbogutzky/PsychoPhysioPipeline","PsychoPhysioPipeline"
"","https://doi.org/10.21105/joss.00041",2016,NA,"Licínio Roque","https://orcid.org/0000-0002-1911-2788","middle","","https://github.com/sbogutzky/PsychoPhysioPipeline","PsychoPhysioPipeline"
"","https://doi.org/10.21105/joss.00041",2016,NA,"Nassrin Hajinejad",NA,"middle","","https://github.com/sbogutzky/PsychoPhysioPipeline","PsychoPhysioPipeline"
"","https://doi.org/10.21105/joss.00041",2016,NA,"Barbara Grüter",NA,"last","","https://github.com/sbogutzky/PsychoPhysioPipeline","PsychoPhysioPipeline"
"","https://doi.org/10.21105/joss.00413",2017,NA,"Haytham M. Fayek","https://orcid.org/0000-0002-1840-7605","first","","https://github.com/haythamfayek/MatDL","MatDL"
"","https://doi.org/10.21105/joss.00242",2017,NA,"Seth C. Anderson","https://orcid.org/0000-0002-4809-921X","first","","https://github.com/roguephysicist/SHGYield","SHGYield"
"","https://doi.org/10.21105/joss.00242",2017,NA,"Bernardo S. Mendoza","https://orcid.org/0000-0002-8546-0262","last","","https://github.com/roguephysicist/SHGYield","SHGYield"
"","https://doi.org/10.21105/joss.00289",2017,NA,"Lucas A. Wilson",NA,"first","","https://github.com/TACC/launcher","Launcher"
"","https://doi.org/10.21105/joss.00289",2017,NA,"John Fonner","https://orcid.org/0000-0003-4398-2916","middle","","https://github.com/TACC/launcher","Launcher"
"","https://doi.org/10.21105/joss.00289",2017,NA,"Jason Allison",NA,"middle","","https://github.com/TACC/launcher","Launcher"
"","https://doi.org/10.21105/joss.00289",2017,NA,"Oscar Estéban","https://orcid.org/0000-0001-8435-6191","middle","","https://github.com/TACC/launcher","Launcher"
"","https://doi.org/10.21105/joss.00289",2017,NA,"Harry Kenya",NA,"middle","","https://github.com/TACC/launcher","Launcher"
"","https://doi.org/10.21105/joss.00289",2017,NA,"Marshall Lerner",NA,"last","","https://github.com/TACC/launcher","Launcher"
"","https://doi.org/10.21105/joss.00448",2017,NA,"Olivier Delestre",NA,"first","","http://www.univ-orleans.fr/mapmo/soft/FullSWOF/","FullSWOF"
"","https://doi.org/10.21105/joss.00448",2017,NA,"Frédéric Darboux","https://orcid.org/0000-0002-2418-0427","middle","","http://www.univ-orleans.fr/mapmo/soft/FullSWOF/","FullSWOF"
"","https://doi.org/10.21105/joss.00448",2017,NA,"François James",NA,"middle","","http://www.univ-orleans.fr/mapmo/soft/FullSWOF/","FullSWOF"
"","https://doi.org/10.21105/joss.00448",2017,NA,"Carine Lucas","https://orcid.org/0000-0003-1700-4553","middle","","http://www.univ-orleans.fr/mapmo/soft/FullSWOF/","FullSWOF"
"","https://doi.org/10.21105/joss.00448",2017,NA,"Christian Laguerre",NA,"middle","","http://www.univ-orleans.fr/mapmo/soft/FullSWOF/","FullSWOF"
"","https://doi.org/10.21105/joss.00448",2017,NA,"Stéphane Cordier","https://orcid.org/0000-0003-0707-3774","last","","http://www.univ-orleans.fr/mapmo/soft/FullSWOF/","FullSWOF"
"","https://doi.org/10.21105/joss.00221",2017,NA,"Luca Romanò","https://orcid.org/0000-0001-9033-1345","first","","https://github.com/luk87/YoungTab","YoungTab"
"","https://doi.org/10.21105/joss.00470",2018,NA,"Dominique Makowski","https://orcid.org/0000-0001-5375-9967","first","","https://github.com/neuropsychology/psycho.R","The psycho Package"
"","https://doi.org/10.21105/joss.00674",2018,NA,"Arjun Chennu","https://orcid.org/0000-0002-0389-5589","first","","https://github.com/achennu/microbenthos","MicroBenthos"
"","https://doi.org/10.21105/joss.00441",2017,NA,"Philippe Renard","https://orcid.org/0000-0003-4504-435X","first","","https://github.com/UniNE-CHYN/hytool","Hytool"
"","https://doi.org/10.21105/joss.00217",2017,NA,"Andre Schmeißer","https://orcid.org/0000-0002-4400-9635","first","","https://github.com/ITWM-TVFS/Ensight4Matlab","Ensight4Matlab"
"","https://doi.org/10.21105/joss.00217",2017,NA,"Daniel Burkhart",NA,"middle","","https://github.com/ITWM-TVFS/Ensight4Matlab","Ensight4Matlab"
"","https://doi.org/10.21105/joss.00217",2017,NA,"Dominik Linn","https://orcid.org/0000-0003-1068-8235","middle","","https://github.com/ITWM-TVFS/Ensight4Matlab","Ensight4Matlab"
"","https://doi.org/10.21105/joss.00217",2017,NA,"Johannes Schnebele","https://orcid.org/0000-0002-9625-7737","middle","","https://github.com/ITWM-TVFS/Ensight4Matlab","Ensight4Matlab"
"","https://doi.org/10.21105/joss.00217",2017,NA,"Manuel Ettmüller","https://orcid.org/0000-0003-3319-3139","middle","","https://github.com/ITWM-TVFS/Ensight4Matlab","Ensight4Matlab"
"","https://doi.org/10.21105/joss.00217",2017,NA,"Simone Gramsch","https://orcid.org/0000-0002-6720-9840","middle","","https://github.com/ITWM-TVFS/Ensight4Matlab","Ensight4Matlab"
"","https://doi.org/10.21105/joss.00217",2017,NA,"Walter Arne","https://orcid.org/0000-0001-5364-3788","last","","https://github.com/ITWM-TVFS/Ensight4Matlab","Ensight4Matlab"
