mention_id,mention,count,most_popular_doi,most_popular_doi_count,most_popular_pmid,most_popular_pmid_count,github_repo
SM6722,MODELER,7,10.1016/S1357-4310(95)91170-7,1,8710825.0,2,https://github.com/camunda/camunda-modeler
SM14555,GenePop,4,10.1111/j.1471-8286.2007.01931.x,2,21585727.0,3,https://github.com/rystanley/genepopedit
SM14360,Aragorn,12,10.1093/nar/gkh152,9,14704338.0,11,https://github.com/njzydark/Aragorn
SM55943,kSNP,13,10.1371/journal.pone.0081760,5,24349125.0,7,https://github.com/adamkoziol/Automate_kSNP
SM10265,Desmond,6,10.1007/s10822-011-9517-y,1,22183577.0,1,https://github.com/goxberry/desmond
SM17576,Tracker,7,10.1016/j.ympev.2003.08.009,2,15062796.0,2,https://github.com/mingcheng/Tracker
SM24996,custom Python script,2,10.1002/cncr.21227,1,16951063.0,1,https://github.com/Dhruvgera/custom_python_scripts
SM23433,MS Amanda,8,10.1021/pr500202e,3,24909410.0,7,https://github.com/AmandaMS09/AmandaMS09
SM149704,Mapmaker,9,10.1016/0888-7543(87)90010-3,2,3692487.0,8,https://github.com/tmcw/mapmakers-cheatsheet
SM165006,IMEter,3,10.1105/tpc.107.057190,2,18319396.0,2,https://github.com/landynice/iMeter_wpf
SM1942,SHAP,2,10.1038/s42256-019-0138-9,1,32607472.0,1,https://github.com/slundberg/shap
SM61143,LOCALIZER,5,10.1016/j.geoderma.2020.114803,1,28300209.0,3,
SM22644,GBSA,7,10.1038/nchembio.118,1,23268441.0,2,https://github.com/breshi/GBSA
SM29905,BETA,6,10.1038/nprot.2013.150,3,24263090.0,4,https://github.com/betaflight/betaflight
SM165462,HMMSplicer,4,10.1371/journal.pone.0013875,3,21079731.0,2,https://github.com/honcc/HMMSplicerBEDToSAMParser
SM6871,DNAman,1,10.1093/molbev/msw054,1,27004904.0,1,https://github.com/tmclayson/DNAManipulator
SM1430,OrthoANI,23,10.1099/ijsem.0.000760,18,26585518.0,15,https://github.com/althonos/orthoani
SM22908,EVM,14,10.1186/gb-2008-9-1-r7,7,18190707.0,11,https://github.com/Supercycled/cake_sniper
SM50223,STACKS,6,10.1534/g3.111.000240,3,23701397.0,2,https://github.com/jupyter/docker-stacks
SM50766,dDocent,1,10.7717/peerj.431,1,24949246.0,1,
SM166160,emBayesR,7,10.1146/annurev-animal-031412-103705,4,25387018.0,4,
SM56064,Gubbins,8,10.1093/nar/gku1196,7,25414349.0,7,https://github.com/nickjcroucher/gubbins
SM58662,ReadXplorer,22,10.1093/bioinformatics/btu205,20,24790157.0,19,https://github.com/ag-computational-bio/ReadXplorer
SM103003,PCIT,5,10.1093/bioinformatics/btn482,5,18784117.0,5,https://github.com/krzbanas/PCIT
SM68996,PrimerBlast,8,10.1186/1471-2105-13-134,5,22708584.0,3,https://github.com/DaveTHarris/PrimerBlast
SM60907,MFannot,4,10.1186/s12866-019-1477-8,1,23925788.0,2,https://github.com/BFL-lab/Mfannot
SM7306,Primer5,1,10.1111/j.1442-9993.1993.tb00438.x,1,,0,https://github.com/VictoriyaSmirnova75/Primer5
SM30148,Genepix,1,,0,,0,https://github.com/Semanteo/Genepix-bot
SM70517,Imagene,1,,0,,0,https://github.com/cybertronai/imagenet18_old
SM17252,DETECT,8,10.1371/journal.pone.0062944,4,23638169.0,4,https://github.com/facebookresearch/detectron2
SM50698,MIGRATE-N,7,10.1534/genetics.109.112532,4,20176979.0,4,https://github.com/db-migrate/node-db-migrate
SM16080,Relative Expression Software Tool,12,10.1093/nar/30.9.e36,8,11972351.0,8,https://github.com/chrisneagu/FTC-Skystone-Dark-Angels-Romania-2020
SM28178,TargetScan7,2,10.7554/eLife.05005,2,4532895.0,1,
SM3956,UCINET,4,10.1525/aa.1986.88.2.02a00020,1,21474174.0,1,https://github.com/jfaganUK/rucinet
SM14220,R Commander,9,10.18637/jss.v014.i09,5,,0,https://github.com/joeferner/redis-commander
SM62991,ESSENTIALS,7,10.1371/journal.pone.0043012,5,22900082.0,5,https://github.com/essentials/Essentials
SM117055,SIPHT,8,10.1371/journal.pone.0003197,4,18787707.0,4,https://github.com/sneakythumbs/SIPHT
SM36889,OptGene,11,10.1186/1471-2105-6-308,10,16375763.0,9,
SM164500,DeepCpG,13,10.1186/s13059-017-1189-z,5,28395661.0,12,https://github.com/cangermueller/deepcpg
SM97073,Mev,6,10.1080/10408398609527422,2,12613259.0,4,https://github.com/Dogetoshi/MEV
SM79707,CoGAPS,6,10.1093/bioinformatics/btq503,2,20810601.0,3,https://github.com/FertigLab/CoGAPS
SM30585,custom Perl script,6,10.1186/s12863-017-0501-y,1,28381212.0,1,https://github.com/nnalpas/RNA-sequencing
SM123636,LDsplit,2,10.1186/1471-2105-15-48,1,11346797.0,1,https://github.com/privefl/paper-ldsplit
SM121491,PageMan,17,10.1186/1471-2105-7-535,13,17176458.0,12,https://github.com/Laravel-Backpack/PageManager
SM168401,GMATA,6,10.3389/fpls.2016.01350,2,27679641.0,6,https://github.com/XuewenWangUGA/GMATA
SM20711,CISA,3,10.1371/journal.pone.0060843,2,23556006.0,2,https://github.com/cisagov/cyber.dhs.gov
SM62518,SearchGUI,3,10.1002/pmic.201000595,2,21337703.0,2,https://github.com/itsharshitb/SearchGUI
SM16678,scater,10,10.1038/nature24277,1,28088763.0,9,https://github.com/Alanocallaghan/scater
SM31434,BBmap,2,,0,,0,https://github.com/BioInfoTools/BBMap
SM30404,V-Phaser,5,10.1371/journal.pcbi.1002417,5,22438797.0,5,https://github.com/Sun0fABeach/vue-phaser3
SM29412,Biostrings,2,,0,,0,https://github.com/Bioconductor/Biostrings
SM130980,Blast+,8,10.1186/1471-2105-10-421,4,20003500.0,3,https://github.com/julianshapiro/blast
SM155015,Gene Structure Display Server (GSDS),15,10.1093/bioinformatics/btu817,6,25504850.0,7,
SM32777,deepTools2,14,10.1093/nar/gkw257,6,27079975.0,9,https://github.com/IanCodes/compare_replicates
SM62469,R-Bioconductor,4,10.1186/gb-2004-5-10-r80,1,15461798.0,1,https://github.com/Bioconductor/BiocIntro
SM6639,SMRT,6,10.1073/pnas.1809480115,1,30254164.0,1,https://github.com/pidydx/SMRT
SM61233,Phobos,13,10.1186/1471-2164-11-277,3,20433735.0,7,https://github.com/Phobos-developers/Phobos
SM30377,Analysis of Functional NeuroImages (AFNI),7,10.1006/cbmr.1996.0014,5,8812068.0,6,
SM24673,CONN,8,10.1089/brain.2012.0073,7,22642651.0,7,https://github.com/fatih/pool
SM64011,InfoMap,9,10.1140/epjst/e2010-01179-1,3,18216267.0,3,
SM66949,DRAGON,8,,0,19075771.0,1,https://github.com/alibaba/dragonwell8
SM3141,custom Python,2,10.1016/j.cell.2009.02.009,1,19239890.0,1,https://github.com/apple/turicreate
SM30406,G4Hunter,6,10.1093/nar/gkw006,3,26792894.0,2,
SM2913,EMBL-EBI,7,10.1093/nar/gkv279,2,20439314.0,1,https://github.com/aqib1/EMBL-EBI
SM2235,R-studio,3,10.1186/s13059-014-0550-8,1,24700103.0,1,https://github.com/joanby/r-basic
SM7273,BPROM,12,10.1093/nar/gks400,2,22661580.0,2,https://github.com/skyline-123/bPromise
SM118855,eCAMBer,1,10.1186/1471-2105-15-65,1,24597904.0,1,https://github.com/ecambero/ecambero.github.io
SM10746,CAD,2,10.1074/jbc.M807274200,1,9111322.0,1,https://github.com/smirmik/CAD
SM170780,Promzea,3,10.1186/1471-2229-13-42,1,23497159.0,3,https://github.com/cliseron/promzea
SM170792,MutMap,17,10.1038/nbt.2095,9,22267009.0,8,https://github.com/YuSugihara/MutMap
SM30938,HemI,19,10.1371/journal.pone.0111988,17,25372567.0,18,https://github.com/harrism/hemi
SM17267,ToppFun,15,10.1093/nar/gkp427,10,19465376.0,13,
SM39397,CHiCAGO,8,10.1186/s13059-016-0992-2,3,27306882.0,4,https://github.com/ChicagoBoss/ChicagoBoss
SM31907,stats R package,13,10.1086/431653,5,15918153.0,5,https://github.com/StatsWithR/statsr
SM28351,Bioconductor package,15,10.1186/gb-2004-5-10-r80,6,15461798.0,7,https://github.com/Bioconductor/Contributions
SM677,blastN,9,10.1016/S0022-2836(05)80360-2,6,2231712.0,7,https://github.com/OpenHero/gblastn
SM7667,fastqc,12,10.1093/bioinformatics/btx373,1,25516281.0,2,https://github.com/csf-ngs/fastqc
SM81532,GRAPE,3,10.1007/s11548-016-1508-y,1,1302177.0,2,https://github.com/maxiaoba/GRAPE
SM29188,Genespring GX,1,,0,,0,
SM15667,Fastp,8,10.1093/bioinformatics/bty560,6,30423086.0,7,https://github.com/OpenGene/fastp
SM113018,MeDeCom,4,10.1186/s13059-017-1182-6,2,28340624.0,3,https://github.com/lutsik/MeDeCom
SM124575,GRAMMy,12,10.1371/journal.pone.0027992,12,22162995.0,12,https://github.com/grammyjs/grammY
SM80302,DoGSiteScorer,14,10.1093/bioinformatics/bts310,5,22628523.0,7,https://github.com/mbruns/DogSiteScorer
SM57251,Haddock,7,10.1021/ja026939x,4,12580598.0,5,https://github.com/saymagic/Haddock
SM6690,GelCompar,1,,0,,0,
SM56072,GelAnalyzer,2,,0,,0,https://github.com/jaljet/GelAnalyzer
SM46665,GelJ,2,10.1186/s12859-015-0703-0,1,26307353.0,2,
SM94988,MAGPIE,3,10.1016/0300-9084(96)84761-4,2,8905148.0,3,https://github.com/Blinue/Magpie
SM1428,GGDC,4,10.1186/1471-2105-14-60,1,21304684.0,1,https://github.com/onemanbuilds/AuthGGDCBot
SM29896,Acuity,1,10.1073/pnas.95.25.14863,1,9843981.0,1,https://github.com/zach-herridge/Acuity
SM126165,NGSadmix,5,10.1534/genetics.113.154138,3,24026093.0,3,
SM29754,HCS,1,,0,14960460.0,1,https://github.com/hsousa/HCSStarRatingView
SM14536,BeadStudio,2,,0,19153169.0,1,https://github.com/wdmckee/BeadStudio
SM1112,Toolbox,6,10.1093/nar/gkp798,1,20008513.0,1,https://github.com/docker-archive/toolbox
SM156727,MIREAP,5,10.1093/nar/gks043,1,21414237.0,1,https://github.com/liqb/mireap
SM127905,SIMBAL,2,10.1186/1471-2105-11-52,2,20102603.0,2,https://github.com/keremkoseoglu/simbal
SM45251,Porechop,8,10.4056/sigs.531120,1,29177090.0,2,https://github.com/rrwick/Porechop
SM596,Osiris,2,10.1093/bioinformatics/btn537,1,18922805.0,1,https://github.com/danielkrupinski/Osiris
SM92338,LABEL,3,10.1371/journal.pone.0086921,1,24466291.0,1,https://github.com/tzutalin/labelImg
SM17272,Annotation,2,10.1021/pr0606833,1,17696379.0,1,https://github.com/doctrine/annotations
SM34803,Peaks,3,10.1002/rcm.1196,2,14558135.0,2,https://github.com/bbc/peaks.js
SM61247,EvidentialGene,3,10.1186/s12864-018-5015-0,1,30139335.0,1,https://github.com/johnsolk/Fundulus_heteroclitus_genome_stats
SM15482,QGRS Mapper,10,10.1093/nar/gkl253,9,16845096.0,10,https://github.com/arpitkaushal/qgrs
SM45012,R package Vegan,12,10.1111/j.1654-1103.2003.tb02228.x,2,27004904.0,1,https://github.com/vegandevs/vegan
SM1350,Softberry,2,10.1371/journal.pone.0171410,1,28158264.0,1,https://github.com/Moloko20/Softberry
SM47590,OmicsBox,4,10.1093/bioinformatics/bti610,1,18445632.0,2,
SM8375,CGview,16,10.1093/bioinformatics/bti054,11,15479716.0,12,https://github.com/paulstothard/cgview
SM110377,GenomeMatcher,6,10.1186/1471-2105-9-376,6,18793444.0,6,https://github.com/lilytakahari/GenomeMatcher
SM15413,Coffalyser,1,,0,,0,
SM49877,Chroma,1,10.1093/bioinformatics/17.9.845,1,11590103.0,1,https://github.com/neilpanchal/Chroma
SM15922,SpliceAI,23,10.1016/j.cell.2018.12.015,17,30661751.0,15,https://github.com/Illumina/SpliceAI
SM15050,Align GVGD,11,10.1136/jmg.2005.033878,5,16014699.0,6,https://github.com/maialab/agvgd
SM174983,CaptureSeq,2,,0,16751777.0,1,https://github.com/xiuchengquek/captureseq
SM46163,CLC Genomic Workbench,1,,0,,0,https://github.com/jedbarlow/ACRD
SM7503,CLC workbench,2,,0,,0,https://github.com/wuaipinglab/sra2variant
SM39161,GLOBETROTTER,5,10.1126/science.1243518,4,24531965.0,2,
SM30437,mirPath,6,10.1093/bioinformatics/btp299,1,19435746.0,2,
SM15960,Guppy,2,10.1186/s13059-019-1727-y,1,31234903.0,1,https://github.com/Harvard-PRINCESS/Guppy
SM1099,custom Perl scripts,9,10.1371/journal.pone.0100250,1,24945156.0,1,https://github.com/nnalpas/RNA-sequencing
SM11227,UCSF ChimeraX,12,10.1002/pro.3235,5,28710774.0,6,https://github.com/RBVI/ChimeraX
SM82602,pLogo,9,10.1038/nmeth.2646,9,24097270.0,9,
SM92165,ANDSystem,6,10.1038/nchembio.118,1,22935968.0,2,https://github.com/Tejas310895/andsystems
SM752,SEQBOOT,1,,0,,0,https://github.com/llperez/seqboot
SM16221,Aligner (BWA,3,10.1093/bioinformatics/btp324,2,19451168.0,3,https://github.com/citiususc/SparkBWA
SM14481,Genome Analysis Toolkit (GATK,2,10.1101/gr.107524.110,2,20644199.0,2,https://github.com/lindenb/gatk-ui
SM6829,Agilent,2,10.1186/1756-0500-3-18,1,20205787.0,1,https://github.com/maluginp/Agilent
SM14250,Beacon Designer,1,,0,,0,
SM32810,ImmGen,7,10.1038/ni1008-1091,1,18800157.0,2,https://github.com/buenrostrolab/ImmGen
SM91778,ALIGATOR,8,10.1016/j.ajhg.2009.05.011,5,19539887.0,6,
SM15453,Alignment,6,10.1093/nar/gkt376,1,23671338.0,1,https://github.com/1adrianb/face-alignment
SM176830,EGSEA,3,10.1093/bioinformatics/btw623,2,27694195.0,2,https://github.com/malhamdoosh/EGSEA
SM1654,mrMLM,15,10.1038/srep19444,10,26787347.0,12,https://github.com/cran/mrMLM
SM177230,FASTmrEMMA,10,10.1093/bib/bbw145,7,28158525.0,6,
SM1656,ISIS EM-BLASSO,10,10.1371/journal.pcbi.1005357,6,28141824.0,7,
SM81863,IDR,4,10.1214/11-AOAS466,2,18497825.0,1,https://github.com/crypto2011/IDR
SM125122,netSmooth,3,10.1038/nrg2484,1,29511531.0,2,https://github.com/BIMSBbioinfo/netSmooth
SM46,GraphPad,8,10.1101/gr.126110.111,1,21885617.0,1,https://github.com/csdaw/ggprism
SM761,MapDisto,2,10.1007/s11032-012-9706-y,1,,0,https://github.com/sahvanart/mapdisto
SM178141,META-pipe,1,,0,,0,https://github.com/emrobe/META-pipe
SM6156,GCOS,1,,0,,0,https://github.com/Antonf26/GCOS
SM178270,ZINB-WaVE,4,10.1038/s41467-017-02554-5,2,29317637.0,2,https://github.com/statOmics/zinbwaveZinger
SM154952,BioMercator,3,10.1093/bioinformatics/bth230,3,15059820.0,3,
SM4561,Sequencer,3,10.1038/nbt1485,1,18846085.0,1,https://github.com/berzniz/Sequencer
SM147198,PhyML3,7,10.1093/sysbio/syq010,5,20525638.0,5,https://github.com/MullinsLab/AMP_DIVEIN_PhyML3.0
SM36459,FastRFS,2,,0,27663499.0,2,https://github.com/pranjalv123/FastRFS
SM51404,Phred/Phrap/Consed,11,10.1101/gr.8.3.186,1,9521923.0,6,
SM28702,perl script,3,10.1016/B978-0-12-404634-4.00007-3,1,21278185.0,1,https://github.com/major/MySQLTuner-perl
SM29074,TargetScan Human,9,10.1038/nrg1379,8,15211354.0,8,
SM42755,custom R,3,10.1016/j.biocon.2013.01.010,1,,0,https://github.com/malte-wessel/react-custom-scrollbars
SM759,Molecular Evolutionary Genetics Analysis (MEGA),7,10.1093/molbev/mst197,2,24132122.0,2,
SM43038,CARET,4,10.18637/jss.v028.i05,1,27774042.0,1,https://github.com/topepo/caret
SM179311,SINDy,1,10.1073/pnas.1517384113,1,27035946.0,1,https://github.com/loiseaujc/SINDy
SM82220,iRODS,1,,0,,0,https://github.com/0x3bfc/iRODS
SM154709,AraNet,4,10.1038/nbt.1603,3,20118918.0,3,
SM96558,GraphCrunch,2,10.1186/1471-2105-9-70,2,18230190.0,2,https://github.com/JessicaDeLuca/graphCrunch
SM85734,SOAPfuse,10,10.1186/gb-2013-14-2-r12,5,23409703.0,6,https://github.com/Nobel-Justin/SOAPfuse
SM169169,JAFFA,9,10.1186/s13073-015-0167-x,4,26019724.0,7,https://github.com/Oshlack/JAFFA
SM62626,MetaVir,7,10.1093/bioinformatics/btr519,5,21911332.0,5,
SM99589,PLAST,2,10.2216/15-105.1,1,19821978.0,1,https://github.com/PowerShellOrg/Plaster
SM18953,Q,15,10.1016/S1093-3263(98)80006-5,5,10522241.0,5,https://github.com/kriskowal/q
SM96638,R-scape,23,10.1038/nmeth.4066,11,27819659.0,13,https://github.com/EddyRivasLab/R-scape
SM61528,PhyloSuite,13,10.1111/1755-0998.13096,9,31599058.0,8,https://github.com/dongzhang0725/PhyloSuite
SM32518,Nucleotide BLAST,4,10.1016/S0022-2836(05)80360-2,4,2231712.0,4,https://github.com/OpenHero/gblastn
SM55509,SeqSphere+,1,10.1128/mBio.00377-13,1,24345742.0,1,https://github.com/phyden/cgmlst_bootstrap_tree
SM174441,CopraRNA,8,10.1093/nar/gku359,3,23980183.0,5,
SM22640,TA,5,10.1191/1478088706qp063oa,1,17088284.0,1,https://github.com/mrjbq7/ta-lib
SM18626,ResNet,30,10.1109/CVPR.2016.90,7,28869539.0,1,https://github.com/tornadomeet/ResNet
SM26028,GeneGo MetaCore,3,,0,16988414.0,1,https://github.com/fishroot/perl-metacore-wrapper
SM14389,analyzer,5,10.1104/pp.113.227892,1,17822394.0,1,https://github.com/qeeqbox/analyzer
SM181823,AGOUTI,3,10.1186/s13742-016-0136-3,3,27435057.0,3,https://github.com/svm-zhang/AGOUTI
SM118142,PARalyzer,20,10.1186/gb-2011-12-8-r79,13,21851591.0,17,
SM33033,Affymetrix Microarray Suite,1,,0,22257721.0,1,
SM2378,PLS Toolbox,1,,0,,0,https://github.com/danizoeller/myPLS
SM157880,CO2SYS,1,10.1093/gbe/evq074,1,21081314.0,1,https://github.com/jamesorr/CO2SYS-MATLAB
SM1655,pLARmEB,10,10.1038/hdy.2017.8,8,28295030.0,8,
SM54250,PSEA,12,10.1038/nmeth.1710,1,21983921.0,6,
SM8068,Partek Genomics Suite,2,10.1093/nar/gkl396,1,16757580.0,1,
SM110977,TRAM,1,10.1002/jcp.25471,1,27345625.0,1,https://github.com/mitre-attack/tram
SM40318,HiFive,4,10.1186/s13059-015-0806-y,4,26498826.0,4,https://github.com/keystone-enclave/keystone
SM129842,GEvo,2,10.1104/pp.108.124867,1,18952863.0,1,
SM1696,Blast search,2,10.1093/nar/gkq340,1,20444870.0,1,https://github.com/mosuka/blast
SM16775,in-house R scripts,1,,0,24227676.0,1,https://github.com/matheus/ruby-security
SM2387,IDEAS,3,10.1093/nar/gkw278,1,27095202.0,1,https://github.com/open-ideas/IDEAS
SM16312,Sklearn,2,10.1007/s00441-014-1943-4,1,25038742.0,1,https://github.com/HeshamAsem/Sklearn
SM17857,CummeRbund,6,10.1038/nprot.2012.016,4,22383036.0,5,https://github.com/genome-vendor/CummeRbund
SM78846,MinHash,6,10.1186/s13059-016-0997-x,2,27323842.0,2,
SM39697,ROMA,3,10.1126/science.1098918,1,15273396.0,1,https://github.com/TonghanWang/ROMA
SM176849,X!TANDEM,15,10.1093/bioinformatics/bth092,8,14976030.0,10,https://github.com/dshean/tandemx
SM183119,PureCLIP,7,,0,29284540.0,7,https://github.com/skrakau/PureCLIP
SM43990,Python3,2,10.1016/S0065-2113(08)60268-0,1,,0,https://github.com/nguyen-toan/Python3
SM85290,Eugene,5,10.1371/journal.pone.0018882,2,21559524.0,2,
SM46832,GenSel,4,10.1186/1471-2105-12-186,2,21605355.0,2,https://github.com/austin-putz/GenSel
SM139781,CAVIAR,5,10.1534/genetics.114.167908,3,25104515.0,5,https://github.com/fhormoz/caviar
SM2405,AutoCAD,3,10.1186/1746-160x-9-8,1,23497446.0,1,https://github.com/reclosedev/pyautocad
SM88788,GSCA,6,10.1093/bioinformatics/btp502,4,19689953.0,4,
SM93406,GSNCA,4,10.1093/bioinformatics/btt687,4,24292935.0,4,https://github.com/josegsn/GSNCasinoStudioAnalytics
SM37079,CLASS,9,10.1186/1471-2105-14-S5-S14,3,23734605.0,1,https://github.com/aralejs/class
SM15750,GPower,27,10.3758/BF03193146,15,17695343.0,16,https://github.com/Graphene-Power/GPower
SM4463,TAC,3,10.1249/MSS.0000000000000468,1,25102292.0,1,https://github.com/yluo42/TAC
SM34861,CHAMP,2,10.1111/ger.12438,1,31588626.0,1,https://github.com/wweir827/CHAMP
SM80938,JMS,2,,0,26280450.0,1,https://github.com/simpleway2016/JMS
SM5344,activPAL,9,10.1002/cncr.32142,1,23902933.0,1,https://github.com/cran/activPAL
SM44693,afex,2,,0,,0,https://github.com/singmann/afex
SM3933,Magpi,1,,0,,0,https://github.com/Blinue/Magpie
SM187769,Discursis,1,10.1109/TVCG.2011.100,1,22499664.0,1,https://github.com/CommAnalyticsLab/discursis
SM3786,STATA®,1,10.1177/1536867X0600600208,1,,0,https://github.com/worldbank/stata
SM19659,sjPlot,5,10.1097/01.NURSE.0000437484.75992.ca,1,24257531.0,1,https://github.com/strengejacke/sjPlot
SM41370,NetDraw,2,10.1146/annurev.soc.27.1.415,1,23999949.0,1,https://github.com/gpascualg/NetDraw
SM1884,epiR,5,10.1200/JCO.2018.36.15_suppl.9504,1,22810411.0,1,https://github.com/cran/epiR
SM22304,LiST,22,10.1093/ije/dyq026,2,20348122.0,2,https://github.com/publicsuffix/list
SM18329,geepack,9,10.18637/jss.v015.i02,6,21303769.0,1,https://github.com/cran/geepack
SM2258,Xpert,9,10.2471/BLT.11.101436,1,23109741.0,1,https://github.com/gaetandi/cheXpert
SM38968,RStan,3,10.18637/jss.v076.i01,2,,0,https://github.com/stan-dev/rstan
SM5634,LimeSurvey,12,10.2196/16817,2,32250273.0,2,https://github.com/LimeSurvey/LimeSurvey
SM2721,SAS System,1,10.1053/jhep.2003.50050,1,12540787.0,1,https://github.com/sassoftware/saspy
SM52516,PLS-SEM,4,10.1080/09585192.2017.1416655,1,31199296.0,1,https://github.com/cran/semPLS
SM49990,ggmap,8,10.32614/RJ-2013-014,5,22660545.0,1,https://github.com/dkahle/ggmap
SM106774,ANACONDA,3,10.1186/s12916-020-01519-8,1,32146900.0,1,https://github.com/DamnWidget/anaconda
SM4583,MPlus,4,10.1037/0022-3514.51.6.1173,1,19320621.0,1,https://github.com/michaelhallquist/MplusAutomation
SM19678,LISREL,6,10.1111/j.0887-378X.2004.00325.x,1,15595944.0,1,https://github.com/SachaEpskamp/lisrelToR
SM96248,NodeXL,4,10.1080/0022250X.2001.9990249,1,25320863.0,1,https://github.com/harshil-yadav-by/NodeXL
SM4004,Nvivo,5,10.1377/hlthaff.2014.0832,1,25489027.0,1,https://github.com/BarraQDA/nvivotools
SM50980,Simulink,2,10.1001/jama.2012.7551,1,22797640.0,1,https://github.com/mathworks/simulinkDroneReferenceApp
SM7061,Vensim,5,10.1016/j.ejor.2017.09.019,1,22410102.0,1,https://github.com/hyekyung226/Vensim
SM3869,EpiInfo,7,10.1177/1081180X08092828,1,18775824.0,1,https://github.com/jgat2012/EpiInfo
SM969,SP,11,10.3399/bjgp09X421085,1,19520038.0,1,https://github.com/BrentOzarULTD/SQL-Server-First-Responder-Kit
SM26929,MaxQDA,1,,0,,0,https://github.com/mbojan/maxqdar
SM186908,WINSTEPS,2,,0,,0,https://github.com/Wen2012/Winsteps-
SM49569,Leximancer,6,10.1159/000356023,1,24434909.0,1,
SM3708,NVivo10,6,,0,19186762.0,1,
SM11471,RED,14,10.1016/j.apenergy.2018.04.111,2,19189907.0,1,https://github.com/nokia/RED
SM8738,Berkeley Madonna,6,10.1038/ki.1996.528,3,8943489.0,3,https://github.com/MikeKSmith/BM2mrgsolve
SM592,OSIRIS,3,10.3390/s90402661,1,15701937.0,1,https://github.com/siric-osiris/OSIRIS
SM3791,ACCEPT,7,10.1007/s10461-018-2034-4,6,29396633.0,6,https://github.com/hapijs/accept
SM193847,EMOD,7,10.1098/rsif.2013.0613,2,21999664.0,2,
SM39057,ONCHOSIM,17,10.1371/journal.pntd.0002032,1,12077614.0,4,
SM546,fminsearch,2,10.3390/ijerph110303108,1,24633146.0,1,https://github.com/jonasalmeida/fminsearch
SM23886,ROC,3,10.1086/427284,1,15668862.0,1,https://github.com/apache/rocketmq
SM4339,Stan,21,10.18637/jss.v076.i01,12,31591003.0,1,https://github.com/stan-dev/stan
SM8401,PathogenFinder,5,10.1371/journal.pone.0077302,3,24204795.0,5,
SM45661,HEAT,6,10.1038/nrg3723,1,27760520.0,2,https://github.com/openstack/heat
SM18408,Joinpoint Regression Program,3,10.1002/(SICI)1097-0258(20000215)19:3<335::AID-SIM336>3.0.CO;2-Z,1,10649300.0,1,
SM52801,Baidu,3,10.1371/journal.pone.0064323,2,23750192.0,2,https://github.com/CodeTips/BaiduNetdiskPlugin-macOS
SM4732,CART,3,10.1093/fampra/cms020,1,22427440.0,1,https://github.com/Carthage/Carthage
SM39052,SINAN,5,10.1590/S0034-8910.2015049005548,1,25741653.0,1,https://github.com/erlware-deprecated/sinan
SM1580,Lasergene,2,,0,10547832.0,1,https://github.com/klosneuvirus/lasergene
SM40255,EpiEstim,6,10.1016/j.epidem.2019.100356,2,31624039.0,2,https://github.com/mrc-ide/EpiEstim
SM40516,OpenMalaria,15,10.4269/ajtmh.2006.75.2_suppl.0750001,2,16931810.0,2,
SM58453,nBLAST,4,10.1016/S0022-2836(05)80360-2,3,2231712.0,3,https://github.com/natverse/nat.nblast
SM6423,BLAST-P,7,10.1016/S0022-2836(05)80360-2,3,2231712.0,4,https://github.com/sarfata/pi-blaster.js
SM40846,rgdal,19,10.1017/S1751731117002312,1,28934773.0,1,https://github.com/cran/rgdal
SM2330,Review Manager,5,,0,11832956.0,1,https://github.com/UrbanApps/UAAppReviewManager
SM3960,Epi Info,6,,0,,0,https://github.com/Epi-Info/Epi-Info-Community-Edition
SM40241,Open Data Kit (ODK),5,10.1016/S0140-6736(07)61308-7,1,18029006.0,1,https://github.com/mflor35/BTODK
SM66640,mvmeta,3,10.1002/sim.5471,2,22807043.0,3,https://github.com/gasparrini/mvmeta
SM40404,SmartVA,1,10.1186/1741-7015-12-5,1,24405531.0,1,https://github.com/rwardD4H/SmartVA
SM40408,InSilicoVA,4,10.1080/01621459.2016.1152191,3,27990036.0,3,https://github.com/verbal-autopsy-software/InSilicoVA
SM40493,InterVA-4,4,10.1080/14034940510032202,1,22944365.0,2,https://github.com/verbal-autopsy-software/InterVA4
SM16192,CANVAS,25,10.1056/NEJMoa1611925,13,28605608.0,11,https://github.com/fabricjs/fabric.js
SM69721,Reference Manager,4,10.1258/jrsm.99.7.347,1,16816264.0,1,https://github.com/Magic-Unique/HXImage
SM40403,InterVA,8,10.1186/1478-7954-9-50,2,21819580.0,2,https://github.com/chaimleib/intervaltree
SM56861,netmeta,4,10.1371/journal.pone.0127168,1,25965915.0,1,https://github.com/guido-s/netmeta
SM62347,qgraph,15,10.18637/jss.v048.i04,11,26448087.0,1,https://github.com/SachaEpskamp/qgraph
SM24721,EfficientNet,5,10.5858/arpa.2012-0033-OA,1,22583114.0,1,https://github.com/mnikitin/EfficientNet
SM17670,MRIcro,10,10.1155/2000/421719,1,11568431.0,6,https://github.com/neurolabusc/MRIcro
SM27113,NIH Toolbox,8,10.1212/WNL.0b013e3182872e5f,1,23479538.0,1,https://github.com/rgykim/nih_toolbox
SM7688,statsmodels,5,10.25080/majora-92bf1922-011,2,25750239.0,1,https://github.com/statsmodels/statsmodels
SM4409,Geno2pheno,2,10.1038/nbt1371,1,18066037.0,1,https://github.com/matdoering/bamToFreq
SM14119,TwoSampleMR,6,10.7554/eLife.34408,5,29846171.0,3,https://github.com/MRCIEU/TwoSampleMR
